Page ID,Page name,Disclaimer,Amount spent (BRL)
110893891464366,Resultados Digitais,Gabriel Victor Sibirino Mariano,≤100
1317182011676730,TV COFECI,ENGENHO PROPAGANDA S S LTDA,≤100
106192980739787,Minuano CTG,Elide Damitz,≤100
100106159009340,Marcelo Messias,Marcelo Costa,≤100
106906614465851,Agropecuaria Lagoa Alta,These ads ran without a disclaimer,≤100
111006700550820,Cenarium,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100
178790555619167,Solange Caetano,Solange Caetano,≤100
230214297090531,Ludens - Núcleo Terapêutico e de Estudos do Desenvolvimento Humano,These ads ran without a disclaimer,≤100
474659352681433,Scaff,Jose Antonio Scaff Filho,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
2051084185112233,Curso Sobredireito,These ads ran without a disclaimer,≤100
104662882177370,ESG Brasil Academy,These ads ran without a disclaimer,≤100
102867578378932,RG Mark Estratégias digitais,Guilherme De Moura,≤100
1595574154026175,CDL Timbó,These ads ran without a disclaimer,≤100
1079067918964590,Karlyson Rebolça,Karlyson Da Silva Rebolca,≤100
325499670933452,Ponte Jornalismo,Ponte Jornalismo,≤100
113676935411485,Eder Magrão Clube Fm 101.9,Eder Gean Silva,≤100
1947356288874816,Saullo Vianna,Saullo Velame Vianna,≤100
740133689339031,Lasier Martins,Lasier Costa Martins,≤100
291424560978719,Sinfazfisco-MG,Sinfazfisco-MG,≤100
1450829401597540,Dr. Leônidas,Leonidas Favero Neto,≤100
106312341176702,Uvel São Bento do Sul - SC,These ads ran without a disclaimer,≤100
553102901423202,Rafaela Sionek,These ads ran without a disclaimer,≤100
1269618636412434,Silvia Leticia da Luz,Silvia Letícia da Luz,≤100
100953411423177,Arajas Tips,These ads ran without a disclaimer,≤100
101200655933542,Mutirão Aprovado,These ads ran without a disclaimer,≤100
587642234737437,Rafael Gouveia,Rafael Gouveia,≤100
234611959917256,Cyro Garcia,Diretório Estadual do Partido Socialista dos Trabalhadores Unificado,≤100
1477496932558288,Sindipetro-ES,Sindipetro-ES,≤100
1378944412407058,Edivaldo Gomes Apresentador,Edivaldo Gomes,≤100
254514881287375,Joice Hasselmann,Joice Hasselmann,≤100
109677978110351,Confeitaria Antifascista,Confeitaria Antifascista,≤100
197258130355494,Henry Bugalho,These ads ran without a disclaimer,≤100
488727484824961,Amanda Fortaleza Brandes,Amanda Fortaleza Brandes De Souza,≤100
1738245342858207,Loester Trutis,Loester Trutis,≤100
259858920891287,Gold Rubens Goldenberg,Rubens Goldenberg,≤100
112892693732796,Democracia sem Fronteiras,Lucas Gabriel Ferreira Pontes,≤100
171262403579475,Major Ricardo Silva,Major Ricardo Silva,≤100
110142594106283,B. Virtual,Luis Rodrigo Rossete,≤100
1338373216237174,Marinho Câmara,Marinho Câmara,≤100
689405981150123,Xuxu Dal Molin,Luana Caroline Castro,≤100
430989013659437,CMMR Escritório de Advocacia -  OAB SC 1829,These ads ran without a disclaimer,≤100
100178435901111,Educa.Saúde.VC,Luiz Kuiavski,≤100
199483006752626,El Cabriton,These ads ran without a disclaimer,≤100
329489177158967,Contec Brasil,Confederação Nacional dos Trabalhadores nas Empresas de Crédito,≤100
383843295129329,ATP  Associação de Terminais Portuários Privados,In Press Oficina,≤100
106421308072409,Geo Credi BNK Cascavel,These ads ran without a disclaimer,≤100
100780469302242,Mutirão Limpa Nome 3.0,These ads ran without a disclaimer,≤100
435629866589638,PROIFES-Federação,"Federação de Sindicatos de Professores e Professoras de Instituições Federais de Ensino Superior e de Ensino Básico, Técnico e Tecnológico - PROIFES-Federação",≤100
521197328252746,Brasil Acima de Tudo,Daniel Lima,≤100
1742563819332409,Nova Futura Investimentos,These ads ran without a disclaimer,≤100
265115916890520,SEESP - Sindicato dos Enfermeiros do Estado de São Paulo,Sindicato dos Enfermeiros do,≤100
1394512004210298,Ricardo Fabris,Ricardo Fabris,≤100
109361464176820,Roberta Leitão,Roberta Leitão,≤100
100351452588134,esteticajane001,These ads ran without a disclaimer,≤100
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100
210893965632633,Anclivepa Alagoas,These ads ran without a disclaimer,≤100
110609568161452,Danilo Nogueira - Tráfego Pago,Danilo De Lima Nogueira,≤100
305977962832385,Bruno Souza,These ads ran without a disclaimer,≤100
106743457867156,Alexandre Ribas,These ads ran without a disclaimer,≤100
1786765631587858,Fenepospetro,Gisele Lima,≤100
889030694514771,Artemisi Gallery,These ads ran without a disclaimer,≤100
717437748282980,Jeferson Modesto - Jé,Jeferson Modesto Silva,≤100
105163688863652,Credito Aprovado,These ads ran without a disclaimer,≤100
191437048076034,Adv. Saulo Ramos R B Sandoval,These ads ran without a disclaimer,≤100
893513937426012,Professora Bebel,Maria Izabel Azevedo Noronha,≤100
103507541909814,Paulo Figueiredo,These ads ran without a disclaimer,≤100
106738281064444,Vereador Bruno Pacheco,Bruno Pacheco Da Costa,≤100
257790094565427,Adson Soares,Adson Soares,≤100
181781205175995,XP Investimentos,These ads ran without a disclaimer,≤100
359002637455696,Podemos 19,Podemos,≤100
1733444883616399,Luiz Claudio Marcolino,Luiz Claudio Marcolino,≤100
310956322415289,Val Marques,Aldivino Marques Da Cruz Neto,≤100
106350821408172,Fiscalizei App,Fiscalizei App,≤100
130558143745099,Alex Manente,Alex Spinelli Manente,≤100
1627312590817560,Paulo Bufalo,Paulo Bufalo,≤100
107853138011179,helobones,These ads ran without a disclaimer,≤100
130613253693410,Rogério Marinho,Rogerio Simonetti Marinho,≤100
106800105216570,Fabianojustino- Anúncios -Marketing Digital,Fabiano Justino,≤100
353596792113241,Juliana Maia Nutri Aplv,These ads ran without a disclaimer,≤100
335509840539462,Júlio Lamim,Julio Cesar Lamim Martins De Oliveira,≤100
278143308883621,Plox,Plox,≤100
343267206565850,Coronel Stanelis,José Eduardo Stanelis de Aquino,≤100
1024840290996769,Lucas Pimenta,Lucas Mendes Pimenta,≤100
220346131312219,Ministério Público do Trabalho,These ads ran without a disclaimer,≤100
620528728145798,Sabrina Saraiva,These ads ran without a disclaimer,≤100
192021200836317,Instituto Jô Clemente,Instituto Jô Clemente,≤100
102505324783151,Instituto Conservador Liberal,"TTTLJIAAVN FCLIXUN O XX, VA",≤100
105383346220289,APUFPR-SSind - Associação dos Professores da UFPR,APUFPR,≤100
201596403728972,Tabata Amaral,TABATA CLÁUDIA AMARAL DE PONTES,≤100
703685626485120,Diácono Ricardo,These ads ran without a disclaimer,≤100
1459364967727482,Comunidade de Silvicultura,Luiz Daidone,≤100
110330857450435,Especialista em Inversores Fotovoltaicos,These ads ran without a disclaimer,≤100
237861112973880,FRB - Fundação Republicana Brasileira,Fundação Republicana Brasileira,≤100
260346504349294,Caneta Desesquerdizadora,Agência Caneta,≤100
105291098761881,Filipe Lôbo Gomes,Filipe Gomes,≤100
102499684669319,Márcio Lemos,Marcio Lemos,≤100
147181235397403,Menezes Reblin Advogados Reunidos,These ads ran without a disclaimer,≤100
511668056014704,CBMM,CBMM,≤100
162862887064419,CNI - Confederação Nacional da Indústria,These ads ran without a disclaimer,≤100
110886043598629,marconibartholi,These ads ran without a disclaimer,≤100
106750171891247,Carla Dicas,These ads ran without a disclaimer,≤100
439042926262451,Guardiões da Humanidade,These ads ran without a disclaimer,≤100
113829490341998,Vereador Marcelo Diniz,Marcelo Diniz Anastacio Da Silva,≤100
211156985614423,Unacon Sindical (Oficial),Unacon,≤100
471742212873697,Beto Albuquerque,Beto Albuquerque,≤100
105224714628918,Jean Emiliano Vereador,Jean Emiliano,≤100
576593855736870,Gustavo Valadares,Gustavo Valadares,≤100
419848051455948,Fetrafi-RS,Federação dos Trabalhadores e Trabalhadoras em Instituições Financeiras do Rio Grande do Sul (Fetrafi/RS),≤100
161057060743744,João Paulo,Joao Paulo Lima E Silva,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
100818232195103,Atlas das Juventudes,Atlas das Juventudes,≤100
495943030485828,Lages Garden Shopping,These ads ran without a disclaimer,≤100
107758778277496,Biblioteca Conservadora,Klisman Silva,≤100
278712575555016,MKT Gutierrez,MKT GUTIERREZ,≤100
191063590963968,Academia de Comunicadores por Ronaldo Laux,Ronaldo Laux,≤100
104369264236305,denismiyabara,These ads ran without a disclaimer,≤100
189037821224252,Tvprefeito,Jardanes Francisco De Barros Oliveira,≤100
104769981093950,Uriã Fancelli,Uria Felippe Fancelli,≤100
100421044649941,Rigoni Advogados,Rigoni Advogados,≤100
194227587378355,Rose Modesto,Deputada Federal Rose Modesto,≤100
114073650505247,Jerônimo Rodrigues,Partido dos Trabalhadores,≤100
104636951364733,Prof. Fabiano Kenji - PT Tocantins,Fabiano Nohama,≤100
254325317986314,Podemos Mulher,IV5 INTELIGÊNCIA EM COMUNICAÇÃO E MARKETING,≤100
217987511547974,A Hora e a Vez da Pequena Empresa,Simpi,≤100
1660973687452223,Sindarspen Policiais Penais,SINDARSPEN,≤100
269366764005141,Eduardo Prado,These ads ran without a disclaimer,≤100
349071912130505,Professor Mário Sérgio,Mario Stramosk,≤100
2185095358413685,Gisele Kravchychyn,These ads ran without a disclaimer,≤100
105992405162283,PTB RGS - Família Conservadora Cristã,Rodrigo Bittencourt,≤100
110769114597147,Mariana Vieira - Fisio Pélvica,Mariana Vieira,≤100
103575422183007,Feirão Limpa Nome 4.0,Silas Rios,≤100
861478747553974,Curta Jacarehy,These ads ran without a disclaimer,≤100
250960541687036,Antônio Gomide,Antonio Gomide,≤100
103227678919345,Henrique Mecabô,Henrique Mecabô,≤100
103685117882470,Marina Helena,Marina Helena Cunha Pereira Santos,≤100
110429434468282,BASE - Brasil Agro Society Environment,Brasil Agro Society Environment,≤100
243033820191086,Suboficial Bonifácio,Robson Silva,≤100
111041777167669,universodoslivros8,These ads ran without a disclaimer,≤100
100346314742474,Márcia Maia,Marcia Ribeiro Christiano Maia,≤100
1715368575408604,IBADE- Instituto Brasileiro de Apoio e Desenvolvimento Executivo,These ads ran without a disclaimer,≤100
105599254150917,Jerusa Soares,Jerusa Soares Moreira,≤100
2307187426264915,Ciro Pereira,Ciro Daniel de Souza Pereira da Silva,≤100
567311346809889,Mário Mateus,Mario Mateus,≤100
674920165925236,Alessandro Guedes,Alessandro Guedes Dos Santos,≤100
664135283674334,Prefeitura de Xanxerê,These ads ran without a disclaimer,≤100
199225220774453,Vilmar Lourenço,Vilmar Lourenço,≤100
127139487368866,Rui Falcão,Rui Goethe Da Costa Falcao,≤100
111005597328425,Maria Consentino,Adriano David,≤100
610044405817592,Vinicius Aith,Jose Vinicius Campos Aith,≤100
1437843656540112,Lucas Sanches,Lucas Sanches Promessia,≤100
838778469556991,Dr. Elcio Kuhnen,Elcio Rogerio Kuhnen,≤100
430757187020859,Conservadorismo Floripa,These ads ran without a disclaimer,≤100
245256552190603,Casa da Praia - Restaurante,These ads ran without a disclaimer,≤100
163050077800523,Ricardo Rangel,Ricardo Rangel,≤100
249727041728505,Perspective Investimentos,These ads ran without a disclaimer,≤100
0,Instagram User 7498161263,These ads ran without a disclaimer,≤100
1287015268004654,Suno Research,These ads ran without a disclaimer,≤100
239084452772926,IDS,IDS - Instituto Democracia e Sustentabilidade,≤100
1738245342858207,Loester Trutis,Loester Souza,≤100
189318807753543,EngeNews,These ads ran without a disclaimer,≤100
1664969067106644,Rio Capital,Rio Capital Investimentos,≤100
1490478684504347,Kellen Severo.,These ads ran without a disclaimer,≤100
540623862669654,Deputado Estadual José Américo,José Américo DIas,≤100
100106159009340,Marcelo Messias,MARCELO MESSIAS,≤100
102609851502062,Cláudio do Jornal,Claudio Eduardo De Souza,≤100
352271198151261,Proesc.com,These ads ran without a disclaimer,≤100
564426566988733,Diney Lenon,Diney Lenon De Paulo,≤100
184309579058535,Legislacaodestacada,These ads ran without a disclaimer,≤100
863817020336467,Rodrigo Lorenzoni,Rodrigo Lorenzoni,≤100
1294274490723062,Jingles Políticos para Deputado 2022,Paulo Magalhaes,≤100
101970692449515,Auxílio - Retira Dívidas,These ads ran without a disclaimer,≤100
105422677769750,Felipe Brito,Felipe Brito Soares,≤100
101664851744574,Sinal de Fumaça,Sinal de Fumaça,≤100
359656821563954,Geraldo Neto,Geraldo Almeida,≤100
104209401220918,João Paulo Borges - JP,João Paulo Borges - JP,≤100
316822458397801,Cooperativa Cooxupé,These ads ran without a disclaimer,≤100
1554818381491015,Voto Legal,Voto Legal,≤100
114396220313124,Fetec-CUT Centro Norte,Fetec-Cut Centro Norte,≤100
109954565757061,Universo Vital,Alexandre Melo,≤100
111677522336190,Léo Portela,Leonardo Morreale Diniz Portela,≤100
1672250616412864,Juninho Valeriote,Hamilton Machado Valeriote Junior,≤100
102162099010705,Eric Vermelho,Wellington Moreira Silva,≤100
600114750155454,Braulio Lara,Mauro Andrade,≤100
113612206950876,Daniel Mussi,Daniel Petterle Silveira Mussi,≤100
190642107714952,Otavio Leite,Otavio Leite,≤100
105084372126818,108 Embalagens e Material de Limpeza,These ads ran without a disclaimer,≤100
731218313581069,DF Imobiliária,DF imobiliaria,≤100
223004697754861,Paulinho da Força,Paulinho da Força,≤100
1199748993470103,Célia Xakriabá,Celia Correa,≤100
407238146493745,Elas no Poder,Associação Elas no Poder,≤100
2519199234971136,Chikas Cosméticos,These ads ran without a disclaimer,≤100
1049374465171227,Warton Lacerda,Warton Matias Lacerda E  Oliveira,≤100
100368631479576,Dauro Andrade - O saber liberta.,Dauro De Araujo Andrade,≤100
109951490746315,Tássia Castelli,Jeferson Sena,≤100
1821980351453520,Daiana S. Takeshita Advocacia & Assessoria Jurídica,These ads ran without a disclaimer,≤100
324129557932590,Marcelo Nogaroli,These ads ran without a disclaimer,≤100
100493319325173,Clube da Esquina - Os sonhos não envelhecem,MRG Projetos e Produções Culturais,≤100
116830796394785,Clediane Matzenbacher,Clediane Matzenbacher,≤100
451529005002853,SINDSSE/DF,SINDICATO DOS SERVIDORES DA CARREIRA SOCIOEDUCATIVA DO DISTRITO FEDERAL,≤100
105912865353642,Thomas Oliveira,These ads ran without a disclaimer,≤100
666568150178840,Sou a Ana Paula,Ana Reiter,≤100
106308948111392,Bolsonaro Presidente reeleito 2022,Emanoel Bavaresco,≤100
393305157905812,Jufloresbastos,Juliana Bastos,≤100
308065689820712,Julio Donizete,Julio Donizete Gomes Da Silva,≤100
191158547728051,Centro de Referências em Educação Integral,Cidade Escola Aprendiz,≤100
156499414480143,Enio Verri,Enio Verri,≤100
174531815916323,Lorran Souza Fotografia,Lorran de Souza Divino,≤100
103575422183007,Feirão Limpa Nome 4.0,These ads ran without a disclaimer,≤100
1406089893039089,Associação e Sindicato dos Diplomatas Brasileiros,In Press Oficina,≤100
100209282298570,Cerdonline,These ads ran without a disclaimer,≤100
100675561333761,Renata Gil,Renata Gil Alcantara Videira,≤100
174532709290967,FBS Markets Inc.,These ads ran without a disclaimer,≤100
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100
257468345177381,George Morais,Rodrigo Pereira,≤100
101345728231467,OMES - O mundo é seu,These ads ran without a disclaimer,≤100
431850723599983,Agência Galo,These ads ran without a disclaimer,≤100
557484144321941,Lioilson,These ads ran without a disclaimer,≤100
109902921631967,Phoenix - Notícias e Vídeos,These ads ran without a disclaimer,≤100
0,Instagram User 4210639695,These ads ran without a disclaimer,≤100
405025073007000,Câmara de Vereadores de Jaraguá do Sul,These ads ran without a disclaimer,≤100
100754041649306,AsociacionIvy,These ads ran without a disclaimer,≤100
101310468384537,Sandro Miranda,Sandro Machado De Miranda,≤100
429614710448295,Câmara Brasil-Alemanha Paraná,These ads ran without a disclaimer,≤100
189269999292,Wärtsilä Corporation,These ads ran without a disclaimer,≤100
246674865671212,Laura Rodrigues Adv. Sistêmica e Mediadora de Conflitos Familiar.,Laura Costa Rodrigues,≤100
654339308067228,Esquerda Online,Cajuina Producoes E Midia Digital Eireli,≤100
1645032672439713,Carlos Búrigo,Carlos Burigo,≤100
123655860209424,Credito Novo,These ads ran without a disclaimer,≤100
100142459164291,Jocimar Santos,Jocimar Santos De Jesus,≤100
325179787528326,Civia - Cooperativa Ailos,These ads ran without a disclaimer,≤100
100365655944150,BTvendasweb,Bruno Tavares,≤100
101714635665855,Quarto Poder Paraná,Quarto Poder PR,≤100
866135926775789,Conviva Educação,These ads ran without a disclaimer,≤100
1100489463333119,Asana Rebel,These ads ran without a disclaimer,≤100
110817391434259,Seu motorista em New York,These ads ran without a disclaimer,≤100
0,Instagram User 2810105168,These ads ran without a disclaimer,≤100
535953236533194,Cláudio Pinho,Francisco Claudio Pinto Pinho,≤100
195133530516411,ND Mais,These ads ran without a disclaimer,≤100
2135328726606382,Kelps Lima,Kelps Lima,≤100
158402677555776,European External Action Service - EEAS,These ads ran without a disclaimer,≤100
1221955744599494,Walmir Pinto,Walmir Pinto,≤100
300746227635,Betha Sistemas,These ads ran without a disclaimer,≤100
103349081834356,Contexto Digital,Contexto Digital,≤100
166022207352971,Marquinho Kurtz,These ads ran without a disclaimer,≤100
101518724706965,Rafael Costa Investidor,Cashflix,≤100
152666055232453,Eliana Moreira,Eliana Moreira,≤100
108651421512250,Associação Amparo Maternal,Amparo Maternal,≤100
449770698445164,Guaracy Jr,Guaracy Batista Da Silveira  Junior,≤100
101007261498148,csinstituto,These ads ran without a disclaimer,≤100
1965324323694659,CNseg - Confederação Nacional das Seguradoras,These ads ran without a disclaimer,≤100
110857364806589,Marcelo Sessim 2022,These ads ran without a disclaimer,≤100
105984934423828,Meta Simples Emprestimos,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Sírio-Libanês,≤100
146755278735889,Mauro Moraes,Mauro Moraes,≤100
160284210649529,Bow Seat Ocean Awareness Programs,These ads ran without a disclaimer,≤100
750172451703037,Gatomoderno - Arranhador para gato,These ads ran without a disclaimer,≤100
130097745578,Editora Intrínseca,Editora Intrínseca,≤100
182014255222970,Curso FMB,These ads ran without a disclaimer,≤100
1821964024522501,Lucas Morais,Lucas Morais,≤100
237724793418207,Sd Fruet,Tatiana Felisberto,≤100
104680151018334,Marlon Borsatto,Marlon Borsatto,≤100
500240096839413,Dr Roger,Roger Silva,≤100
234650370629470,A Agência,A Agência,≤100
298735213824762,Elementar,These ads ran without a disclaimer,≤100
464400400596614,Suely Vilela,Suely Vilela,≤100
376928742648867,Athena Security,These ads ran without a disclaimer,≤100
394513513935032,Divaldo Lara,Divaldo Lara,≤100
479089705503936,Ricardo França,Ricardo Longatti Franca,≤100
396626607095420,Magda Mofatto,Magda Mofatto,≤100
404466369619965,Márcio CaneLLa,Marcio De Oliveira Correia,≤100
0,Instagram User 4799116410,These ads ran without a disclaimer,≤100
102142612384049,Carreira Direcionada,These ads ran without a disclaimer,≤100
1636598593236115,Canal Maré,These ads ran without a disclaimer,≤100
835946223123849,Grupo CCR,These ads ran without a disclaimer,≤100
109166260746487,Vereador Luizinho  Kanecão,Luiz Carlos Donizete Da Silva,≤100
1990589534564935,CMP Brasil,CMP Central de Movimentos Populares,≤100
426339474873890,Previdência na Prática,These ads ran without a disclaimer,≤100
115451843587106,NBS Sistemas,These ads ran without a disclaimer,≤100
120716141934824,Zezão Mendes,Bruno Mendes,≤100
301814029885718,Deputado Toninho Wandscheer,Deputado Toninho Wandscheer,≤100
109613087381596,Orienta Seguros & Previdência,These ads ran without a disclaimer,≤100
587492024677202,Hildo Rocha,Hildo Augusto Da Rocha Neto,≤100
0,Instagram User 8430001826,These ads ran without a disclaimer,≤100
100134025955843,Blog da Adi,Cleves Marcos Alencar Faria,≤100
103810488807737,Dr. Limpa nome,These ads ran without a disclaimer,≤100
739882039682160,Tássilo Weber,Tassilo Weber,≤100
323983461125902,O Antagonista,These ads ran without a disclaimer,≤100
685372551499096,PontoGov Comunicação Política,Luiz Neves,≤100
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,≤100
176804919050368,Prefeitura de Mariana,MUNICIPIO DE MARIANA,≤100
897901566919737,Avante 70,Avante Diretório Nacional,≤100
976096509238821,Talita Oliveira,Talita Santos De Oliveira,≤100
366762800195351,Unidos Pra Lutar,Manuel Iraola,≤100
101275124627030,redangel2021,These ads ran without a disclaimer,≤100
485293238225004,Observatório Nacional de Segurança Viária,These ads ran without a disclaimer,≤100
102801267921625,Walquiria Lourenço,Walquiria Agostinho Lourenço Andrade,≤100
528671200933520,Educadores Inovadores,These ads ran without a disclaimer,≤100
228232064461375,Dr. Serginho,Renan Netto,≤100
113141133718033,marlosmelek,These ads ran without a disclaimer,≤100
284385968374991,Paulo Corrêa,Paulo Corrêa,≤100
107709537632494,Fabiana Vitorino,Fabiana Sampaio Xavier,≤100
105952052085870,Dra. Lee,These ads ran without a disclaimer,≤100
121347308416256,Instituto Edésio Passos,Marina Pilato,≤100
106157511221133,Manoela Rosa Couto,Manoela Rosa Couto,≤100
1657522191133434,SIMPA Sindicato dos Municipários de Porto Alegre,Sindicato dos Municipários de Porto Alegre (Simpa),≤100
141670129347094,Elizeu Nascimento,Elizeu Francisco Do Nascimento,≤100
299350200411947,Gramado Summit,These ads ran without a disclaimer,≤100
324119504317707,Luis Cesar Bueno,Luis Cesar Bueno E Freitas,≤100
0,Instagram User 8500151395,These ads ran without a disclaimer,≤100
105543505160060,Daniel Carvalho,These ads ran without a disclaimer,≤100
103630108616298,Contratos da Nova Economia - Bruna Puga,These ads ran without a disclaimer,≤100
1121638497882937,Prefeito Jimmy Dutra,Adailton Santos,≤100
113124048037605,Ademar Arrais,JOSÉ ADEMAR ARRAIS ROSAL FILHO,≤100
380121302686307,Lázaro Bat,Lazaro Santos,≤100
170773429643671,"Rádio Alvorada FM 94,9",Rádio Alvorada,≤100
1030988733658974,Mauro NEVES,Mauro Neves,≤100
109106954344804,EJA Brasil EAD,These ads ran without a disclaimer,≤100
348704312899125,foconofato,Gabriel Melo,≤100
102138423231691,Revista Semana Online,Victor Luiz Barone Junior,≤100
717255695006219,E-Goulart Advocacia,These ads ran without a disclaimer,≤100
0,Instagram User 5452047223,These ads ran without a disclaimer,≤100
462843040551926,Bruno Marini,BRUNO MARINI,≤100
111604241466771,BrasilPatriota.shop,These ads ran without a disclaimer,≤100
109314631588344,Daniel Lopez,These ads ran without a disclaimer,≤100
235975247666331,Instituto 4 Pilares,Instituto 4 Pilares,≤100
1469124083339149,Mulato Comunicação,MULATO COMUNICACAO LTDA,≤100
0,Instagram User 3310238722,These ads ran without a disclaimer,≤100
1800334880066089,Enel X,These ads ran without a disclaimer,≤100
106706817611733,Monitorabr,These ads ran without a disclaimer,≤100
1731404663737562,Professor Euler,Vereador Professor Euler,≤100
111001188141082,Protocolo Limpa Nome - Aprovado,These ads ran without a disclaimer,≤100
106094257858436,Declara Psi,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,HCor,≤100
181821759010898,Minerando Dados,These ads ran without a disclaimer,≤100
106084098344364,Raimundo Rego  - Defensor do Meio Ambiente,Expedito Rego,≤100
239451279837280,Daniel Donizet,DANIEL XAVIER DONIZET,≤100
165941263429923,Movida Aluguel de Carros,These ads ran without a disclaimer,≤100
104825601862547,Weslley Monteiro,Weslley Oliveira,≤100
111034334847948,Sono News,Cleves Marcos Alencar Faria,≤100
408005132614350,Vereador Sérgio Santana,Sergio Santana,≤100
711588159260655,RodrigoToffolo,Rodrigo Toffolo,≤100
1098004260230153,Gabrielzinho,These ads ran without a disclaimer,≤100
1494712497406878,Tadeu Alencar,Tadeu Alencar,≤100
104534235325928,Dadá Westphal,These ads ran without a disclaimer,≤100
621885244663946,RisoTropical,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Israelita Albert Einstein,≤100
246566648864954,Chapa 1 - Previ Plural Apartidária,These ads ran without a disclaimer,≤100
113695164148002,FHZ Yamaguro - Advogados,These ads ran without a disclaimer,≤100
110930756985621,Vereador William Domingos,William Domingos,≤100
291482090931929,Professora Dorinha,Professora Dorinha,≤100
1163423120337925,LIVRE,Adriano Oliveira,≤100
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,≤100
104476424615601,Danilo Nogueira,Danilo Nogueira,≤100
770450309697915,Jésus Lima,Jesus Lima,≤100
100951134723381,Andrei Barbosa,Andrei Aparecido Ribeiro De Souza Barbosa,≤100
0,Instagram User 5604017696,These ads ran without a disclaimer,≤100
104651292125084,Estou de Férias em GCR,These ads ran without a disclaimer,≤100
1191240501059459,Silvan Pelágio Domingues,Silvan Domingues,≤100
351586226031181,David Piucco,These ads ran without a disclaimer,≤100
161406070640025,Educação e Território - Portal Aprendiz,Cidade Escola Aprendiz,≤100
108888217651434,"Vinho Bolsonaro ""il Mito""",These ads ran without a disclaimer,≤100
1364244366922797,Vereador Rodrigo Gregorio,Rodrigo Gregorio dos Santos,≤100
105026008232681,Vereador Paulo Henrique,Paulo Henrique Rodrigues Silva,≤100
304315266384698,Giovanna Bastrellos,These ads ran without a disclaimer,≤100
263884877319665,Delegado Humberto Teófilo,Humberto Teofilo De Menezes Neto,≤100
186029714861523,Dr. Valdomiro Lopes,Valdomiro Lopes,≤100
287939301840877,Marmoraria Quinta dos Ganchos,These ads ran without a disclaimer,≤100
116781614361000,Xouquei,These ads ran without a disclaimer,≤100
187655821301660,Almedina Brasil,These ads ran without a disclaimer,≤100
105680288276888,Vale Opinião,Rafael Betti Dos Santos Franca,≤100
101678505776023,Somos Direita,Bruno Rigacci,≤100
110258327906446,Livre pra Escolher,Associação Livre Pra Escolher,≤100
2104722592918710,Gisele Meter,Gabriel Luis De Assis Pereira,≤100
102934711684352,Dr. Antonio Antunes,Jesue Alves,≤100
319327341521964,Blog do Cabral,Landre Luiz Do Amaral Cabral,≤100
688306221315577,Canal Solar - Energia Fotovoltaica,These ads ran without a disclaimer,≤100
173730826096577,Dal Zotto,Alessandro Zotto,≤100
2242689375957517,Floris Digital,Florilson Santana,≤100
1802648450063350,Vereador Maninho Freitas,Luiz Freitas,≤100
636206153090073,Márcio Araújo,Marcio Araujo,≤100
374585286441713,Beto Pensa Poços,Alberto Silva,≤100
239350747376187,Nelson Wilians - NW,These ads ran without a disclaimer,≤100
1732023947072573,Vereador César Oliva,Cesar Oliva,≤100
100119095165423,Mauro Rockenbach,Mauro Rockenbach,≤100
1651909685043515,Instituto Borborema,These ads ran without a disclaimer,≤100
753128861414485,Osvaldo Lopes,Osvaldo Lopes De Oliveira Junior,≤100
887564787979668,Cofecon Economia,These ads ran without a disclaimer,≤100
313928685348422,NeritPolítica,Wagner Coelho,≤100
104243788766287,Tráfego com Nycole,These ads ran without a disclaimer,≤100
185139381583980,Náufrago da Utopia,David Coelho,≤100
106411158613195,Brasil Patriota,Brasil Patriota,≤100
355964377812210,Eures Ribeiro,Eures Ribeiro Pereira,≤100
226495194151403,Jornal da Fronteira,These ads ran without a disclaimer,≤100
227508160974313,Adonaldo Lopes,Adonaldo Lopes De Oliveira,≤100
1163464127052575,Caio Tirapani Advogados Associados,These ads ran without a disclaimer,≤100
103783288924431,DR.A NOME LOMPO,These ads ran without a disclaimer,≤100
103119084729356,Debate Petroleiro,Jailton Barbosa Matos Andrade,≤100
120290721327378,ApexBrasil,These ads ran without a disclaimer,≤100
338318283652234,Tio Huli,These ads ran without a disclaimer,≤100
112383463968151,Vereador Robson Rezende,ROBSON GUEIROZ DE REZENDE PÁSCOA,≤100
573380086191501,BH Airport - Aeroporto Internacional de BH,These ads ran without a disclaimer,≤100
280113656134056,André Fallcon,Andre Machado,≤100
1914564618809959,Guilherme da Cunha,Guilherme da Cunha Andrade,≤100
101558365786136,Parlamento Municipal,Parlamento Municipal,≤100
755979154460973,João Grande,João Grande,≤100
170196033315118,Ulisses Marins,Ulisses Marins,≤100
114262870436972,William Alemão,William Robert Lauschner,≤100
