Page ID,Page name,Disclaimer,Amount spent (BRL)
172487341569522,Comunica Dados,Carlos Andre Osorio Carneiro,≤100
462843040551926,Bruno Marini,BRUNO MARINI,≤100
102727465391434,Lívia Madeira Advogada Criminalista,These ads ran without a disclaimer,≤100
841093419560907,Prof. Henrique Araujo,These ads ran without a disclaimer,≤100
286413944765331,André Denardi,Andre Denardi Cursos,≤100
130558143745099,Alex Manente,Alex Spinelli Manente,≤100
302436359843116,Jorge Amaro,Jorge Amaro de Souza Borges,≤100
271075863820164,Fiscal na Real,These ads ran without a disclaimer,≤100
221575365381028,Brasil Patriota Notícias,BRASIL PATRIOTA,≤100
112930303821378,Destrava Brasil,Em Foco,≤100
519243878545349,Jaime Maldini,Jaime maldini,≤100
100260985221269,Unima,These ads ran without a disclaimer,≤100
104314202206182,Laercio Gomes,These ads ran without a disclaimer,≤100
103492435612098,Informações sobre direitos dentro da Constituição,Gerson De Lima Junior,≤100
113025407048427,Ouvidoria Vereador Leandro Félix,ATIVA ENERGY,≤100
298593387266726,Rodrigo De Pietro,Jose Pietro,≤100
470056329781110,ESA Bauru,These ads ran without a disclaimer,≤100
379143012542464,Vinícius Mariño,These ads ran without a disclaimer,≤100
263884877319665,Delegado Humberto Teófilo,Humberto Teofilo De Menezes Neto,≤100
375217322606732,Portal Tucumã,These ads ran without a disclaimer,≤100
1069477603133660,Maria Giovana Fortunato,Maria Giovana Luchiari Pisoni Duarte Fortunato,≤100
193068680707674,Cristófoli Equipamentos de Biossegurança Ltda,Luiza Donatelli,≤100
2059469314104423,Coronel Henrique,Rodrigo Maximo,≤100
102594042431163,Paulo Baiano.,PAULO JOSÉ DA SILVA,≤100
1191240501059459,Silvan Pelágio Domingues,Silvan Domingues,≤100
246566648864954,Chapa 1 - Previ Plural Apartidária,These ads ran without a disclaimer,≤100
500240096839413,Dr Roger,Roger Silva,≤100
422751804757605,Joao Janguie Diniz,These ads ran without a disclaimer,≤100
419848051455948,Fetrafi-RS,Federação dos Trabalhadores e Trabalhadoras em Instituições Financeiras do Rio Grande do Sul (Fetrafi/RS),≤100
1437843656540112,Lucas Sanches,Lucas Sanches Promessia,≤100
107913515160677,Your AGP,These ads ran without a disclaimer,≤100
1227137373970066,Associação Diversidade Amazônica,These ads ran without a disclaimer,≤100
254177255086310,Lano Matias,Jislani Matias Dos Santos,≤100
0,Instagram User 2159469399,These ads ran without a disclaimer,≤100
407624970082341,Enapol,These ads ran without a disclaimer,≤100
303942650339768,Jocimar dos Santos,Jocimar dos Santos,≤100
618925735434544,Se Toque,These ads ran without a disclaimer,≤100
101354709180004,"GS Saúde, Segurança e Ergonomia",These ads ran without a disclaimer,≤100
113192857119087,Sandra Medeiros Advogada,These ads ran without a disclaimer,≤100
331611600235540,AgroBrasília - Feira Internacional dos Cerrados,These ads ran without a disclaimer,≤100
2284853355167344,SECA 30,These ads ran without a disclaimer,≤100
338092036248284,Valweb Connect,valweb connect,≤100
141745032513909,Rodrigo Bethlem,Rodrigo Bethlem,≤100
474659352681433,Scaff,Alexandre Baena,≤100
108150815138915,Método FeeM,These ads ran without a disclaimer,≤100
400087500051810,Benoliel & Darmont Advogados,These ads ran without a disclaimer,≤100
543976869060611,Dep. Wanderson Florêncio,Wanderson Florêncio,≤100
0,Instagram User 5857548796,These ads ran without a disclaimer,≤100
602177049823797,Adriana do Hospital,Adriana Felix,≤100
103278651903204,Renato Filho,Renato Filho,≤100
108136005119003,Pa'muña,These ads ran without a disclaimer,≤100
770450309697915,Jésus Lima,Jesus Lima,≤100
359126697552709,Premium Encuestas,These ads ran without a disclaimer,≤100
616174265424503,Carla Morando,Deputada Carla Morando,≤100
0,Instagram User 8285089388,These ads ran without a disclaimer,≤100
751451551661652,Lucas Leoncine,Lucas Leoncine,≤100
109979887525636,Escolhidos para Influenciar,These ads ran without a disclaimer,≤100
100142459164291,Jocimar Santos,Jocimar Santos De Jesus,≤100
112329620303084,Capitão Souza,Carlos De Souza,≤100
286413944765331,André Denardi,These ads ran without a disclaimer,≤100
0,Instagram User 6674589468,These ads ran without a disclaimer,≤100
106613217881487,Vereador Investigador Gerson,Gerson Luiz Moreira,≤100
534989876669367,Allan Dias,Allan Dias De Oliveira,≤100
100980155340542,Prefeitura de Raul Soares,Prefeitura Municipal de Raul Soares,≤100
101678505776023,Somos Direita,Bruno Rigacci,≤100
425866030884565,Jorginho Mello,Jorginho dos Santos Mello,≤100
653782151690206,Renan Jordy,Aline Nunes De Souza,≤100
488813638163398,JG Marketing Digital,JOÃO GAIÃO,≤100
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Goncalves Da Silva,≤100
103017082277081,ongovalorestanaspessoas,These ads ran without a disclaimer,≤100
529741837114868,Professor Alcides,Professor Alcides,≤100
620277148446406,Advogada Júlia Batista,These ads ran without a disclaimer,≤100
817703311706395,Sindcomércio Teófilo Otoni,These ads ran without a disclaimer,≤100
863839963746655,SINDBrotas,These ads ran without a disclaimer,≤100
107758778277496,Biblioteca Conservadora,Klisman Silva,≤100
936193543135512,Espaço Arp,These ads ran without a disclaimer,≤100
1168808356551035,Vereador Dr. Rodrigo Furtado,Rodrigo Cezar Furtado De Almeida,≤100
337249363028693,Cesar Silvestri Filho,Cesar Silvestri,≤100
2419372891669210,MS em Brasília,MS em Brasília,≤100
247755312382579,Hildo,Ildo Pantoja,≤100
1033462980078163,M Azevedo Advocacia de Família,Melissa Vicenti,≤100
107590867631559,Rodolfo Vale,Rodolfo Sousa Folha Do Vale,≤100
0,Instagram User 9333041735,These ads ran without a disclaimer,≤100
132855673450103,CSP - Conlutas,Central Sindical e Popular CSP-Conlutas,≤100
213048568820524,Vereador Paulo Frange,PAULO JESUS FRANGE,≤100
103508907869789,ProFurnas762,These ads ran without a disclaimer,≤100
1561397794177163,Assibge/SN - Sindicato nacional dos trabalhadores do IBGE,ASSIBGE SN,≤100
185340781874951,Paulo Gomes Apresentador,Paulo Junior,≤100
1056006744489719,Ser Terapeuta de Casal,These ads ran without a disclaimer,≤100
172858662821544,Novonor,These ads ran without a disclaimer,≤100
100368631479576,Dauro Andrade - O saber liberta.,Dauro De Araujo Andrade,≤100
821464547908435,Sara Bernardes,These ads ran without a disclaimer,≤100
792136380877298,Caio Paiva,These ads ran without a disclaimer,≤100
102084455189228,Camisas e Acessórios,These ads ran without a disclaimer,≤100
102772972398332,LOTO FACIL,These ads ran without a disclaimer,≤100
188872781277784,Celso Maldaner,Celso Maldaner,≤100
106150060914908,Delegada Danielle Garcia,Danielle Garcia Alves,≤100
105992405162283,PTB RGS - Família Conservadora Cristã,Rodrigo Bittencourt,≤100
408794399934941,Nelson Tsukahara,Nelson Tsukahara,≤100
291052834605299,Angela Amin,Angela Amin,≤100
0,Instagram User 5807617683,These ads ran without a disclaimer,≤100
490287097675660,Wedley Silva,Wedley Silva,≤100
120664178138978,Ces Estudos Sindicais,Centro Nacional de Estudos Sindicais e do Trabalho,≤100
106613781926226,Saldão NOME LIMPO,Silas Rios,≤100
122272787800032,FEMSA,These ads ran without a disclaimer,≤100
2029133537309772,Regina Barata,These ads ran without a disclaimer,≤100
234712783281439,Fabrício Cardoso,Fabrício Cardoso DE OLIVEIRA,≤100
341390020432597,O Cara da Locadora,These ads ran without a disclaimer,≤100
600201073431734,Raul Marcelo,Raul Souza,≤100
178265319756740,Alle Cartuchos,Alessandro Caetano,≤100
835813059780644,Valdir Cobalchini,Valdir Cobalchini,≤100
101523411687090,Nivan Almeida,Wellington Reis,≤100
1984865438402546,Doriel Barros,Doriel Saturnino de Barros,≤100
417243452335565,Wanessa Pacheco,Wanessa Simoes Pacheco,≤100
100996261797814,Treine Subjetivas,These ads ran without a disclaimer,≤100
738516006160933,Vanessa Portugal,Ramiro Rocha Pereira,≤100
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100
117240958694104,Alex Mognon,Alexander Mognon,≤100
1742563819332409,Nova Futura Investimentos,These ads ran without a disclaimer,≤100
1032268153623729,Paulo Lima,These ads ran without a disclaimer,≤100
0,Instagram User 7004174530,These ads ran without a disclaimer,≤100
104839107999786,Rick Zanata,Ricardo Gianesini,≤100
108326814682765,Cláudio Schooder - Leitinho,Claudio Schooder,≤100
512439245793683,GSK careers,These ads ran without a disclaimer,≤100
114218143270859,Rafael Aguiar,These ads ran without a disclaimer,≤100
228232064461375,Dr. Serginho,Renan Netto,≤100
609012179197395,Asbraer,Asbraer,≤100
109932295021105,Ipimob_br,IPIMOB,≤100
106142907884335,Lantyer Educacional,These ads ran without a disclaimer,≤100
500062550371876,Eduardo Azevedo,Eduardo Azevedo,≤100
128327663956877,Ney Leprevost,Ney Leprevost Neto,≤100
105524862071539,Somma Capital,These ads ran without a disclaimer,≤100
101135168803699,Kaká Carneiro,Kaká Carneiro,≤100
105312680825885,Bruno Farias,Bruno Farias,≤100
1516965071939623,Amanda Miglioli Simões,These ads ran without a disclaimer,≤100
107535062774316,Banco Master,These ads ran without a disclaimer,≤100
106968204968230,Sou_Ciência,These ads ran without a disclaimer,≤100
0,Instagram User 1753895101,These ads ran without a disclaimer,≤100
106177587864063,robertojnior,These ads ran without a disclaimer,≤100
717437748282980,Jeferson Modesto - Jé,Jeferson Modesto Silva,≤100
1821964024522501,Lucas Morais,Lucas Morais,≤100
376242729225787,CobraCriada,CobraCriada,≤100
107670497319387,Clube de Literatura Clássica,These ads ran without a disclaimer,≤100
563874843662915,Mauricio Lopes,Mauricio Lopes Dos Santos,≤100
100797421370903,Raimundo Lemos,Raimundo Lemos,≤100
455287214515532,Braz Paulo,Braz Paulo de Oliveira Junior,≤100
107113767880067,Manaus 360º,Portal Manaus 360,≤100
396026580517437,Rodrigo Coelho,Rodrigo Coelho,≤100
169639006959454,Meu Pet Club,These ads ran without a disclaimer,≤100
549608648565581,Alê Silva,Alê Silva,≤100
310956322415289,Val Marques,Aldivino Marques Da Cruz Neto,≤100
107926134331509,Hemerson Máximo,Hemerson Maximo,≤100
303502476358203,Arlete Sampaio,Aureo Germano De Oliveira,≤100
107170347780687,Chico Ortiz,LUIS FRANCISCO SCHRÖER,≤100
745746142490371,Secretaria Municipal de Meio Ambiente,These ads ran without a disclaimer,≤100
109479701428623,Vereador Carlinhos Play Boy,Luiz Carlos Do Nascimento,≤100
101177418280225,Dr. Laércio Fernandes,Laercio Fernandes,≤100
108384914743238,José Verismar,Jose Verismar Santos,≤100
101996361629429,Virgílio Mendonça,Virgilio Cesar Costeira De Mendonca Rosas,≤100
367286420341886,Gerson Claro,Gerson Claro,≤100
301106093563904,Natália Bonavides,Natália Bastos Bonavides,≤100
1655974574670766,Vanessa Senna,These ads ran without a disclaimer,≤100
110036397480309,Aline de Lima,Aline De Souza Lima Da Silva,≤100
337834286345988,Fundação Milton Campos,Fundação Milton Campos,≤100
298735213824762,Elementar,These ads ran without a disclaimer,≤100
109838471649715,Seven companhia,These ads ran without a disclaimer,≤100
869510053241010,Delegado Piquet,LEANDRO PIQUET DE AZEREDO BASTOS,≤100
100822832557655,"Saúde, Beleza e Bem estar",Joel Goncalves,≤100
282827751786942,Juscélio Araújo,These ads ran without a disclaimer,≤100
102475959028682,Casadaadoracao,These ads ran without a disclaimer,≤100
478557235521642,Ana Paula Lemes de Souza,Ana Paula Lemes De Souza,≤100
113073231155553,Recicla Latas,These ads ran without a disclaimer,≤100
106350301580320,Mdftechnology,These ads ran without a disclaimer,≤100
107927128481187,Dra. Rose Serafim,Rosilene Pinto Serafim,≤100
341874836561411,Apolo Carvalho Ferreira,Apolo Ferreira,≤100
100789885896090,Feira Construcon,Lucas Monguilhott Pinho,≤100
105680288276888,Vale Opinião,Rafael Betti Dos Santos Franca,≤100
181270675855760,Projeto Irresistível,These ads ran without a disclaimer,≤100
120982825962839,Coronel Américo,These ads ran without a disclaimer,≤100
158661604199195,Victor Ribeiro,These ads ran without a disclaimer,≤100
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,≤100
100421044649941,Rigoni Advogados,Rigoni Advogados,≤100
1968296886744850,Edvaldo Pinho - Edvaldinho,These ads ran without a disclaimer,≤100
106608156167684,Curso Top de Linha,These ads ran without a disclaimer,≤100
108637620485364,Brain Nuggets,These ads ran without a disclaimer,≤100
123370688334911,Rose Lucas Confeiteira,These ads ran without a disclaimer,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
148661355731030,Salatiel Rodrigues,Salatiel Rodrigues Souza,≤100
212423668965384,Heitor Schuch,Heitor Schuch,≤100
108827644315429,Vip Financeira,These ads ran without a disclaimer,≤100
129385430475393,Revista Placar,These ads ran without a disclaimer,≤100
107488880816979,Matrix Brasil,Aline Ranzan,≤100
241802989342442,Luiz Eduardo,Luiz Eduardo Bento Da Silva,≤100
1156932391002260,Pier,Pierpaolo Petruzziello,≤100
106127184311008,investimentos.rpps,These ads ran without a disclaimer,≤100
323983461125902,O Antagonista,These ads ran without a disclaimer,≤100
1447868602155266,Zé Guila,José Guilherme Almeida de Carvalho,≤100
1389429587984302,Renato Antunes,Paulo Renato Antunes Guimaraes,≤100
0,Instagram User 5438729576,These ads ran without a disclaimer,≤100
1367804363245701,Canal Um Brasil,These ads ran without a disclaimer,≤100
593156624451277,Serginho Caxias,Sergio Alberto Correa Da Rocha,≤100
103055068748383,michelperpetuo_eng,These ads ran without a disclaimer,≤100
1530417913859995,Vereadora Ana Paula,Ana Paula Da Silva Marciano,≤100
124770667597368,Gráfica Santa Marta,These ads ran without a disclaimer,≤100
104328814575023,Patricia Maria Bortolon,Patricia Bortolon,≤100
100369772595013,Meu descanso Meu Sossego,Cleves Marcos Alencar Faria,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
181747453930687,Notícias sobre o CSMP,Saad Mazloum,≤100
100798505455029,Pólis Agência de Marketing Político e Eleitoral,Pólis Agência de Marketing Político e Eleitoral,≤100
1323866707759906,Coronel FERES,Paulo Sérgio Feres Alves,≤100
402554383123636,Professor Allan Kardec,Allan Kardec Pinto Acosta Benitez,≤100
1100489463333119,Asana Rebel,These ads ran without a disclaimer,≤100
114454613679610,Danilo Augusto,Danilo Augusto Oliveira Pereira Nunes,≤100
106062748700806,Boycott Russia,These ads ran without a disclaimer,≤100
89859403188,"Yad Vashem: World Holocaust Center, Jerusalem",These ads ran without a disclaimer,≤100
106802285086988,Dicas de Conteúdo Trabalhista,These ads ran without a disclaimer,≤100
201044363357878,Aliel Machado,Aliel Machado,≤100
103661622085380,historia_bizurada,These ads ran without a disclaimer,≤100
105181842883,K J Somaiya Institute of Management,These ads ran without a disclaimer,≤100
215384631841679,José Aníbal,José Aníbal,≤100
138040579630081,Pr. Abílio Santana(pregações),These ads ran without a disclaimer,≤100
101505388363829,Tá Na Mão Crédito,These ads ran without a disclaimer,≤100
110221284897034,Spectrum.Neurodiverso,These ads ran without a disclaimer,≤100
158402677555776,European External Action Service - EEAS,These ads ran without a disclaimer,≤100
2021516428072505,Massucato,Valdir Massucato,≤100
752324974855919,Abramge,These ads ran without a disclaimer,≤100
104516814589290,Toni Khalil,These ads ran without a disclaimer,≤100
545973762216983,DMX Brasil,These ads ran without a disclaimer,≤100
103588292104967,Suelismar Caetano,These ads ran without a disclaimer,≤100
109223114185002,Juliana Normand,Juliana Azevedo,≤100
278729612256736,Clic - Clínica Internacional Da Coluna,These ads ran without a disclaimer,≤100
964319377055446,Bloxs Investimentos,These ads ran without a disclaimer,≤100
1641031089467315,Aurélio Gomes Vereador,Aurelio Silva,≤100
104571188691862,Saude e Bem Estar,Ederson Pinheiro De Souza,≤100
256342287738409,Oncoguia,These ads ran without a disclaimer,≤100
116944075665148,Junior Orosco,Junior Orosco,≤100
195047610583003,Ehem. MEP Josef Weidenholzer,These ads ran without a disclaimer,≤100
366762800195351,Unidos Pra Lutar,Manuel Iraola,≤100
1526652240913741,Blog do Biel,Gabriel Fidelis Santos Eduardo,≤100
659203737425877,Augusto Coutinho,Augusto Rodrigues Coutinho de Melo,≤100
442625245948189,Marcus Pessoa,Marcus Pessoa,≤100
177542259252793,Mega Midia,These ads ran without a disclaimer,≤100
123655860209424,Credito Novo,These ads ran without a disclaimer,≤100
152666055232453,Eliana Moreira,Eliana Moreira,≤100
1447107378743602,Renison Santos,These ads ran without a disclaimer,≤100
311182592383586,Carlos Mariucci,ELEICAO 2020 CARLOS EMAR MARIUCCI PREFEITO,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
106978118264478,Nilson Carvalho,These ads ran without a disclaimer,≤100
113992782017819,ABRA - Brasil de Amigos em prol do bem comum,These ads ran without a disclaimer,≤100
73970658023,International Rescue Committee,These ads ran without a disclaimer,≤100
0,Instagram User 2536254550,These ads ran without a disclaimer,≤100
111426211419405,Femap Mp,Moises Da Silva,≤100
100179145489145,"Vereador Sargento Farias, Bsfrancisco ES",Joao Vencioneck,≤100
357251385085313,Alliance to End Plastic Waste,These ads ran without a disclaimer,≤100
100475082251155,QS Comics,These ads ran without a disclaimer,≤100
434210136700499,Secretaria Nacional de Mulheres do PSB,Partido Socialista Brasileiro,≤100
229056771095982,Sandro Cezar,Sandro Alex De Oliveira Cezar,≤100
471144916255739,Max Lemos,MAX RODRIGUES LEMOS,≤100
1761981864034508,André Gomes,Andre Luiz Gomes De Araujo,≤100
114395006930545,Vereador Sergio Crocodilo,These ads ran without a disclaimer,≤100
0,Instagram User 864788031,These ads ran without a disclaimer,≤100
585694021818773,Diogenes Patriota,DIÓGENES TORRES DA COSTA PATRIOTA,≤100
109716618392856,Super Promoções Para Voçê,These ads ran without a disclaimer,≤100
106886641884414,LEND Credit,These ads ran without a disclaimer,≤100
102666711692400,Anderson Benevides,Anderson Benevides Dos Santos,≤100
1389997387982927,Dinho Meriti,Dinho Meriti,≤100
108817750901562,Klaus Meirose,These ads ran without a disclaimer,≤100
106584028694048,Edson Bessa,Edson Bessa,≤100
394080733989702,Gugu Nader,Rubens Augusto Nader,≤100
503151713035561,Miguel Lombardi,Gabinete do deputado federal Miguel Lombardi,≤100
125653970938520,Prefeito Major Eldecirio,Eldecirio Silva,≤100
183852188884605,Fábio Moura,Fabio Moura Da Silva,≤100
102722545712373,Web saúde e beleza feminina,Thiago Henrique De Moura Nunes,≤100
892889444095527,Clarissa Tércio,Clarissa Tercio,≤100
563557887489525,Portal Projetos de Lei,Lucas Castilho Guimaraes,≤100
103195628044203,Thaíla Bastos 2020,These ads ran without a disclaimer,≤100
0,Instagram User 3527920787,These ads ran without a disclaimer,≤100
227778717416932,Damaris Moura,Saulo Freitas De Lima,≤100
101723245642481,Consignados SA,These ads ran without a disclaimer,≤100
430118500667623,Jesus Pontes,Ruziely De Jesus Pontes Da Silva,≤100
1651909685043515,Instituto Borborema,These ads ran without a disclaimer,≤100
835946223123849,Grupo CCR,These ads ran without a disclaimer,≤100
143355212473785,Biotera - Dicas de Sustentabilidade,These ads ran without a disclaimer,≤100
267836846565032,Deputado Bosco,Joao Bosco,≤100
165028657024460,Valdir Barranco,Valdir Mendes Barranco,≤100
393305157905812,Jufloresbastos,Juliana Bastos,≤100
2312744602125519,Leonardo Vasconcellos,Leonardo Vasconcellos,≤100
105832037716859,Dia a Dia Notícia,Audrey Luzia Bruno Bezerra,≤100
110833040525499,direitoimobiliarionapratica,These ads ran without a disclaimer,≤100
461969670542154,Juninho Gaspar,Luis Fernando Benedini Gaspar Junior,≤100
109902921631967,Phoenix - Notícias e Vídeos,These ads ran without a disclaimer,≤100
192809017556941,Isaltino Nascimento,Isaltino Nascimento,≤100
101891558338136,Dr Lauri,Lauri Da Silva,≤100
104306478127290,Dudu Tavares,EDUARDO DOS SANTOS TAVARES,≤100
374585286441713,Beto Pensa Poços,Alberto Silva,≤100
298624977393445,Amanda Vitória Contadora,These ads ran without a disclaimer,≤100
101363808181274,Vereadora Zulma Ancinello,Zulma Rodrigues Ancinello,≤100
105540908786981,Dr. Juarez Veiga,Guilherme Veiga,≤100
670784836310449,Deputado Estadual Inácio Franco,Inacio Franco,≤100
434875226993581,Real Cred Consignado BH,These ads ran without a disclaimer,≤100
226121024066240,WRI Brasil,These ads ran without a disclaimer,≤100
556857124396136,Sindisaúde - RS,Sindisaúde-RS,≤100
109479701428623,Vereador Carlinhos Play Boy,These ads ran without a disclaimer,≤100
277407839295652,Vinicio Scarano Pedroso,Vinicio Pedroso,≤100
882053525472385,Fafá Lima - Wagneriano de Lima Moreira,Wagneriano De Lima Moreira,≤100
104202395537769,Chico Humberto,Aloisio Prado,≤100
327966137397646,Rafa Zimbaldi,Rafael Fernando Zimbaldi,≤100
111967013731903,Goldwind,These ads ran without a disclaimer,≤100
441786159944367,Maikon Douglas,Maikon Santos,≤100
104286995541509,Auxílio - Retira Dívidas,Angela Holanda,≤100
523566427680692,Teresa Bergher,Maria Teresa Bergher,≤100
2330449863948796,ADV Advogados e Associados,These ads ran without a disclaimer,≤100
106446888387942,Flaroz,Emanoela Silva,≤100
335509840539462,Júlio Lamim,Julio Cesar Lamim Martins De Oliveira,≤100
356305531112376,Neucimar Fraga,Neucimar Fraga,≤100
263563620333111,Senador Eduardo Braga,Carlos Braga,≤100
947486911950686,Rede de Bibliotecas Comunitárias de Salvador,These ads ran without a disclaimer,≤100
375961972835683,Gilmar O Mirandinha,Gilmar Cardoso,≤100
363977866998324,Cidadão João Capiberibe,João Alberto Rodrigues Capiberibe,≤100
170684183334456,Lucas Coelho,Lucas Coelho Ferreira,≤100
130820856963153,Observatório da Imprensa,These ads ran without a disclaimer,≤100
1523557344456061,Romero Sales Filho,Romero Sales Filho,≤100
132159696946993,Rede Cidade Digital,Rede Cidade Digital,≤100
100336935877169,papofuradopsi,These ads ran without a disclaimer,≤100
2108101756103366,Felipe Augusto,These ads ran without a disclaimer,≤100
114428454602221,Roberth Rodrigues,These ads ran without a disclaimer,≤100
570924882981684,Alex Castellar,Alexsandro Costa,≤100
808880835908140,Gênero e Educação,Julia Marques,≤100
1564253287216288,Divaneide Basílio,Maria Divaneide Basílio,≤100
103796585574481,Chapa1 - Adufes Viva e Democrática,Mirela Canosa,≤100
103715498973587,Marcelo Cruz,Marcelo Cruz,≤100
104669947982584,Vice Prefeitura Municipal de Prainha,Erivaldo Pereira Lopes Junior,≤100
401118796580596,PET BY VET,These ads ran without a disclaimer,≤100
155057727889149,FreeSurf,MAGIC BRANDS INDUSTRIA E COMERCIO DE CONFECCOES LTDA,≤100
1195099267233268,Estude medicina no Paraguai,These ads ran without a disclaimer,≤100
116057072308384,Deputado Gustavo Neiva,Gustavo Neiva,≤100
100134025955843,Blog da Adi,Cleves Marcos Alencar Faria,≤100
106606955095294,Pri Mundim,These ads ran without a disclaimer,≤100
335441603753041,Giga Soluções Interativas,Giga Soluções Interativas,≤100
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100
105257032049939,João Paulo N. Trein,These ads ran without a disclaimer,≤100
103071001510184,Marcio Martins,Marcio Martins,≤100
504901126243732,Vanessa Y. Suzuki,These ads ran without a disclaimer,≤100
262677440504362,Deputado Gurgel,These ads ran without a disclaimer,≤100
655783337835974,Vereadora Gilda Beatriz,Vereadora Gilda Beatriz,≤100
1727030854232669,Jone Soares,Jone Soares,≤100
106976817831287,Helton Bananinha,Helton Roosevelt Freitas Alves,≤100
100229324876697,Cursinho do Bruno,These ads ran without a disclaimer,≤100
1773723042958335,Prefeitura de São Gonçalo do Rio Abaixo,PREFEITURA MUNICIPAL DE SAO GONCALO DO RIO ABAIXO,≤100
104033828315161,André Gomes,Philipe Santos Oliveira,≤100
664271827012033,Gileno Gomes,Girlenio Gomes De Oliveira,≤100
644691802244395,Bordalo,Carlos Bordalo,≤100
454723464571731,Márcia Saldanha,Marcia Saldanha,≤100
461035434091864,Vereador Marquinhos,These ads ran without a disclaimer,≤100
1389530231308188,Margarete Coelho,Margarete Coelho,≤100
244123968945393,Elias Awad,These ads ran without a disclaimer,≤100
459077604164390,Radar Amazônico,Radar Amazônico,≤100
223979774416282,Jaqueline Silva,Jaqueline Silva,≤100
111347078948459,Rede Dom Pedro,These ads ran without a disclaimer,≤100
1433712520247102,Sindipetro RS,Sindicato dos Petroleiros do Rio Grande do Sul,≤100
106555015326995,Matheus Andrade - Designer Político,These ads ran without a disclaimer,≤100
101195675865987,Bolsonaro MS,Bolsonaroms,≤100
116935057584028,Flaviano Melo.,Flaviano Melo,≤100
450137101663691,Sindicato Nacional dos Aeroviários,Sindicato Nacional dos Aeroviários,≤100
178981046995419,Autoria - Educação em Linguagem,These ads ran without a disclaimer,≤100
106441997842793,maevejz,These ads ran without a disclaimer,≤100
695502267317551,Ranielli Lima,Ranielli Patrick Arruda Lima,≤100
110092021309823,Eduardo Borges,Eduardo Borges,≤100
0,Instagram User 1125796467,These ads ran without a disclaimer,≤100
181821759010898,Minerando Dados,These ads ran without a disclaimer,≤100
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100
112391537334598,euteajudoalicitar,These ads ran without a disclaimer,≤100
872836236084447,ASPH - Servidores Públicos de Hortolândia,Associação dos Servidores Públicos de Hortolândia,≤100
102852492402072,Roberta Daros,These ads ran without a disclaimer,≤100
101752749144103,Dra. Limpa Nome.,These ads ran without a disclaimer,≤100
352884272104652,Paulo Direita,These ads ran without a disclaimer,≤100
478752158813845,Maurício Eskudlark Deputado,Mauricio Eskudlark,≤100
596531540477553,Prefeitura Tarumã,Prefeitura de Tarumã,≤100
107113767880067,Manaus 360º,Cynthia Pinheiro,≤100
1605528263075324,Genival Pereira Matos,Genival Matos,≤100
1924704757832398,Tayla Peres,deputada tayla peres,≤100
103967042265311,Aline Alcamin,These ads ran without a disclaimer,≤100
185066854914434,NEAF Concursos Públicos,These ads ran without a disclaimer,≤100
107144781003476,Hub Do Investidor,These ads ran without a disclaimer,≤100
171900039608661,André Lopes,Analine Martins,≤100
111648137816488,IEPfD Instituto de Estudos e Pesquisas para o fortalecimento da Democracia,IEPfD - Instituto de Estudos e Pesquisas para o fortalecimento da Democracia,≤100
290210084891527,Thiago Carreiro,Thiago Carreiro,≤100
1206459449386524,Alcindo Sabino,Alcindo Sabino Dos Santos,≤100
561073473937544,Emidio de Souza,Emidio Souza,≤100
1511920399076213,Dr Guilherme Scheibel,These ads ran without a disclaimer,≤100
165261640535271,Renan Neri,These ads ran without a disclaimer,≤100
111514220651715,Cleber Ferreira da Silva Hulshof,Cleber Ferreira Da Silva Hulshof,≤100
0,Instagram User 1354109471,These ads ran without a disclaimer,≤100
100529705553104,Miguel Medina,Miguel Fernando Medina Junior,≤100
177581372270155,Abraji,These ads ran without a disclaimer,≤100
353645275042007,Enfermeira Karen Valladares,Karen Valladares De Farias,≤100
186029714861523,Dr. Valdomiro Lopes,Valdomiro Lopes,≤100
103276411430955,Vereador Cal,CÉSAR AUGUSTO DE CAMARGO GONÇALVES,≤100
419228248099705,Oassessor.com,O ASSESSOR,≤100
235975247666331,Instituto 4 Pilares,Instituto 4 Pilares,≤100
1432208130212699,Raul Magaña en Contacto,These ads ran without a disclaimer,≤100
1042447872549823,Deputado Sargento Lima,Carlos Henrique De Lima,≤100
105838038755073,Chapa 1 -Juntos somos 100% técnicos,Waldir Aparecido Rosa,≤100
2024039791156501,João César Moraes,joao cesar de moraes,≤100
900023443349046,Junior Sindicam Ourinhos,Junior Sindicam Ourinhos,≤100
102013031577993,professordeltacolaco,These ads ran without a disclaimer,≤100
2103554259677870,Professora Rosa Neide,Professora Rosa Neide,≤100
524210130929254,Revista Será?,IEPfD Instituto de Estudos e Pesquisas para o fortalecimento da Democracia,≤100
278586735582785,Luciano Rezende,Luciano Rezende,≤100
103810488807737,Dr. Limpa nome,These ads ran without a disclaimer,≤100
1668924313359152,Associação de Moradores Méier,Jorge Barata,≤100
