Page ID,Page name,Disclaimer,Amount spent (BRL)
101891558338136,Dr Lauri,Lauri Da Silva,≤100
717255695006219,E-Goulart Advocacia,These ads ran without a disclaimer,≤100
398383446886003,Fernando Breno,Fernando Breno Valadares Vieira,≤100
841093419560907,Prof. Henrique Araujo,These ads ran without a disclaimer,≤100
103261398023693,Zé Izac,Marcus Rangel Oliveira,≤100
100209282298570,Cerdonline,These ads ran without a disclaimer,≤100
2358552864423705,Rotulagem,These ads ran without a disclaimer,≤100
201171546592185,Simão Pedro,SIMÃO CHIOVETTI,≤100
435629866589638,PROIFES-Federação,"Federação de Sindicatos de Professores e Professoras de Instituições Federais de Ensino Superior e de Ensino Básico, Técnico e Tecnológico - PROIFES-Federação",≤100
101723245642481,Consignados SA,These ads ran without a disclaimer,≤100
101345728231467,OMES - O mundo é seu,These ads ran without a disclaimer,≤100
1490922331155430,Unicursos Curitiba,Matheus Correa,≤100
1556090657778249,Fabiano Dalloca,These ads ran without a disclaimer,≤100
326447740777178,Prof. Célio Lupparelli,Professor Célio Lupparelli,≤100
100493319325173,Clube da Esquina - Os sonhos não envelhecem,MRG Projetos e Produções Culturais,≤100
118557124923801,Bonde Do Brasil,These ads ran without a disclaimer,≤100
110930756985621,Vereador William Domingos,William Domingos,≤100
108384914743238,José Verismar,Jose Verismar Santos,≤100
191158547728051,Centro de Referências em Educação Integral,Cidade Escola Aprendiz,≤100
105952052085870,Dra. Lee,These ads ran without a disclaimer,≤100
123655860209424,Credito Novo,These ads ran without a disclaimer,≤100
103575422183007,Feirão Limpa Nome 4.0,These ads ran without a disclaimer,≤100
101074069039395,Feirao Limpe Seu Nome,These ads ran without a disclaimer,≤100
100114543363891,Folha de S.Paulo,These ads ran without a disclaimer,≤100
104825601862547,Weslley Monteiro,Weslley Oliveira,≤100
100344248360500,Vereador Dr. Ilderson,Ilderson Silva,≤100
100365655944150,BTvendasweb,Bruno Tavares,≤100
394517827279852,Alceu Moreira,Alceu Moreira,≤100
306453382750931,Eli Borges,Eli Borges,≤100
170196033315118,Ulisses Marins,Ulisses Marins,≤100
107997468556447,Tropa do MDB,These ads ran without a disclaimer,≤100
856978007837572,Lequinho Torres,Alex Oppenheimer Torres,≤100
110979087393149,Reinaldo Mota,Star Digital Marketing,≤100
517955565043216,Gilvam Borges,Gilvam Borges,≤100
314962422664575,Lívia Amartt,These ads ran without a disclaimer,≤100
291052834605299,Angela Amin,Angela Amin,≤100
1738245342858207,Loester Trutis,Loester Trutis,≤100
2351178035136115,PRTB Estadual Santa Catarina,DIRETORIO REGIONAL DO PARTIDO RENOVADOR TRABALHISTA BRASILEIRO PRTB,≤100
105505232151590,Gleydson Guimarães,Gleydson Guimaraes,≤100
107290218089694,Exame Future of Money,These ads ran without a disclaimer,≤100
105868501584416,Jornal25News,Thiago Bertucci,≤100
101664851744574,Sinal de Fumaça,Sinal de Fumaça,≤100
720625781409047,ICC - Instituto Casa Comum,These ads ran without a disclaimer,≤100
106983804682410,Fábio de Almeida,Fabio De Almeida Bisekra,≤100
1804515459815319,José Maria Tapajós,Jose Tapajos,≤100
408794399934941,Nelson Tsukahara,Nelson Tsukahara,≤100
105201557876399,Érika Cândido,Erika Fernanda Candido Pinto,≤100
1294274490723062,Jingles Políticos para Deputado 2022,These ads ran without a disclaimer,≤100
181781205175995,XP Investimentos,These ads ran without a disclaimer,≤100
239084452772926,IDS,IDS - Instituto Democracia e Sustentabilidade,≤100
310475033084857,EmÁudio Concursos,These ads ran without a disclaimer,≤100
109530768285710,Thalia Silva,Vera Elaine Dos Reis,≤100
203914673583450,Raquel Portioli,Raquel Otano De Andrade Portioli,≤100
110258327906446,Livre pra Escolher,Associação Livre Pra Escolher,≤100
123097244540886,Henderson Pinto,Reator Digital,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo",These ads ran without a disclaimer,≤100
112092907013689,Adapte Educação,Adapte Educação,≤100
754507077922852,Fábio Abreu,Fabio Abreu Costa,≤100
768060443312721,Walter Ihoshi,Walter Ihoshi,≤100
500062550371876,Eduardo Azevedo,Eduardo Azevedo,≤100
107076487819590,FAR,Paula Cundari,≤100
227508160974313,Adonaldo Lopes,Adonaldo Lopes De Oliveira,≤100
310362148992158,Basílica Sagrada Família,These ads ran without a disclaimer,≤100
230214297090531,Ludens - Núcleo Terapêutico e de Estudos do Desenvolvimento Humano,These ads ran without a disclaimer,≤100
101686098299680,Mapas Mentais Social,These ads ran without a disclaimer,≤100
280113656134056,André Fallcon,Andre Machado,≤100
379143012542464,Vinícius Mariño,These ads ran without a disclaimer,≤100
265325206900552,Professora Flávia Rita,These ads ran without a disclaimer,≤100
105291098761881,Filipe Lôbo Gomes,Filipe Gomes,≤100
103685117882470,Marina Helena,Marina Helena Cunha Pereira Santos,≤100
113884859276198,Território Criativo,These ads ran without a disclaimer,≤100
109280964130198,Enric Lauriano,Enric Juvenal Da Costa Lauriano,≤100
408005132614350,Vereador Sérgio Santana,Sergio Santana,≤100
196613427043958,Fiesp,These ads ran without a disclaimer,≤100
658557104292465,Luciana Boiteux,Hush Comunicação,≤100
427554077367927,Criart Comunicação Visual,These ads ran without a disclaimer,≤100
233473256838083,Leia na Árvore,These ads ran without a disclaimer,≤100
104369264236305,denismiyabara,These ads ran without a disclaimer,≤100
226121024066240,WRI Brasil,WRI Brasil,≤100
106308948111392,Bolsonaro Presidente reeleito 2022,Emanoel Bavaresco,≤100
2088661391376478,Professor Wolner Sueyson,These ads ran without a disclaimer,≤100
198338396983139,Maíra Rodrigues,These ads ran without a disclaimer,≤100
109402221208527,Bárbara Martins Empreendedorismo e Gestão,These ads ran without a disclaimer,≤100
291424560978719,Sinfazfisco-MG,Sinfazfisco-MG,≤100
800887096597818,Jorge Solla,Jorge Solla,≤100
2242689375957517,Floris Digital,Florilson Santana,≤100
1733444883616399,Luiz Claudio Marcolino,Luiz Claudio Marcolino,≤100
107833437414945,BSBTimes,ROGÉRIO CIRINO PRODUÇÕES ARTÍSTICAS EIRELI,≤100
114262870436972,William Alemão,William Robert Lauschner,≤100
234712783281439,Fabrício Cardoso,Fabrício Cardoso DE OLIVEIRA,≤100
500240096839413,Dr Roger,Roger Silva,≤100
1468395823272556,Neno Razuk,Roberto Razuk Filho,≤100
396626607095420,Magda Mofatto,Magda Mofatto,≤100
335441603753041,Giga Soluções Interativas,Giga Soluções Interativas,≤100
838544299655868,Gil Carteiro MG,Gil Silva,≤100
1476457915903577,Dr. Batista,Manoel Batista Silva Junior,≤100
758158584320959,Dr. Robson Siqueira,Robson Siqueira,≤100
809266029258600,Félix Soibelman,Felix Soibelman,≤100
104142933038848,Revista Rotary Brasil,Revista Rotary Brasil,≤100
114305193280739,Mario Brasil,Ü 'ALMA RYANY MARTINS BRASIL 1,≤100
106800105216570,Fabianojustino- Anúncios -Marketing Digital,Fabiano Justino,≤100
785800111452664,Anderson Nóbrega,Anderson Nobrega,≤100
1347323285284021,Fenamp,FENAMP,≤100
105460264835299,Claudia Carletto,Ana Carletto,≤100
104769981093950,Uriã Fancelli,Uria Felippe Fancelli,≤100
2185095358413685,Gisele Kravchychyn,These ads ran without a disclaimer,≤100
103057371960349,Daniel Ativista,Daniel Miguel,≤100
604453922952420,Patrus Ananias,Patrus Ananias de Souza,≤100
439042926262451,Guardiões da Humanidade,These ads ran without a disclaimer,≤100
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",≤100
888497138157221,Canal Platinho,Rodrigo Ferrari,≤100
260243837420336,Sindipetro Bahia,SINDICATO DOS PETROLEIROS DO ESTADO DA BAHIA - SINDIPETRO-BAHIA,≤100
1191240501059459,Silvan Pelágio Domingues,Silvan Domingues,≤100
101970692449515,Auxílio - Retira Dívidas,These ads ran without a disclaimer,≤100
100368631479576,Dauro Andrade - O saber liberta.,Dauro De Araujo Andrade,≤100
103143661681619,micaelefeitosa,These ads ran without a disclaimer,≤100
450137101663691,Sindicato Nacional dos Aeroviários,Sindicato Nacional dos Aeroviários,≤100
654339308067228,Esquerda Online,Cajuina Producoes E Midia Digital Eireli,≤100
305962019571797,Gilvan Máximo,Gilvam Maximo,≤100
882053525472385,Fafá Lima - Wagneriano de Lima Moreira,Wagneriano De Lima Moreira,≤100
108627737657019,Fé & Trabalho,These ads ran without a disclaimer,≤100
107926134331509,Hemerson Máximo,Hemerson Maximo,≤100
123890651548764,Roche Brasil,These ads ran without a disclaimer,≤100
258295137552187,El Gibor Tour Operator,These ads ran without a disclaimer,≤100
1414301995348590,Delegado Pablo,Pablo Oliva Souza,≤100
110429434468282,BASE - Brasil Agro Society Environment,Brasil Agro Society Environment,≤100
108326814682765,Cláudio Schooder - Leitinho,Claudio Schooder,≤100
528671200933520,Educadores Inovadores,These ads ran without a disclaimer,≤100
112930303821378,Destrava Brasil,Em Foco,≤100
103184364929505,Warley Siqueira,Warley Siqueira Pinto,≤100
1008846355811866,Lincoln Reis,Lincoln Reis,≤100
102162099010705,Eric Vermelho,Wellington Moreira Silva,≤100
154184398528387,Apóstolo Marques,Ederval Marques,≤100
101008045698428,Marcos Dalla Pria,Marcelo Nogueira,≤100
471144916255739,Max Lemos,MAX RODRIGUES LEMOS,≤100
386605728757080,Sergio Henrique Pereira,Sergio Pereira,≤100
691573927520436,Revista Acontece Interior,These ads ran without a disclaimer,≤100
257790094565427,Adson Soares,Adson Soares,≤100
184233611668077,Sofia Cavedon,Sofia Nunes Cavedon,≤100
462843040551926,Bruno Marini,BRUNO MARINI,≤100
1703820879881222,Vereador Thiago Rodrigues,Thiago Rodrigues Alves,≤100
210383352904859,Dedicação Delta,These ads ran without a disclaimer,≤100
107032837762457,Diogo Mendes,Francisco Mendes,≤100
106530218336447,Tande Vieira,Alexandre Vieira,≤100
199225220774453,Vilmar Lourenço,Vilmar Lourenço,≤100
325618974196322,Osmar Ricardo,OSMAR RICARDO CABRAL BARRETO,≤100
101156889079034,Ione Brasil,Ione Neves Cunha,≤100
105106965331759,Mario Tricano,Mario De Oliveira Tricano,≤100
100798505455029,Pólis Agência de Marketing Político e Eleitoral,Pólis Agência de Marketing Político e Eleitoral,≤100
431850723599983,Agência Galo,These ads ran without a disclaimer,≤100
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100
355964377812210,Eures Ribeiro,Eures Ribeiro Pereira,≤100
1163423120337925,LIVRE,Adriano Oliveira,≤100
304315266384698,Giovanna Bastrellos,These ads ran without a disclaimer,≤100
846207655497514,T2 Educação,These ads ran without a disclaimer,≤100
324961467599874,Danilo Henrique,Danilo Henrique Sampaio Moreira,≤100
103810488807737,Dr. Limpa nome,These ads ran without a disclaimer,≤100
1150698581609891,Caio André,Caio Andre De Oliveira,≤100
1738245342858207,Loester Trutis,Loester Souza,≤100
291482090931929,Professora Dorinha,Professora Dorinha,≤100
284122375109891,Nilson Gaspar,Nilson Gaspar,≤100
1610710539243079,Usina da Imaginação,Usina da Imaginação,≤100
185587841645129,Tony Medeiros,João Wellington de Medeiros Cursino,≤100
107023301481007,Diego Oliveira,These ads ran without a disclaimer,≤100
417819548358262,Lêda Borges,Lêda Borges de Moura,≤100
103039778175459,Hospitais PROADI-SUS,BP – A Beneficência Portuguesa de São Paulo,≤100
100463018794349,Captee,CAPTEE PERFORMANCE E MARKETING DIGITAL LTDA,≤100
113161437030357,Raphael Leles,Raphael Messias Leles,≤100
107113767880067,Manaus 360º,Portal Manaus 360,≤100
535953236533194,Cláudio Pinho,Francisco Claudio Pinto Pinho,≤100
108248748291038,Vaidireto,VAIDIRETO LTDA,≤100
120290721327378,ApexBrasil,These ads ran without a disclaimer,≤100
107758778277496,Biblioteca Conservadora,Klisman Silva,≤100
346316982111594,Régis Bueno,Regis Bueno,≤100
112759093476886,Portal Manaós,Fabricio Alexandre Aguiar,≤100
2419372891669210,MS em Brasília,MS em Brasília,≤100
151794284977733,Wanderlei Barbosa,Wanderlei Castro,≤100
376242729225787,CobraCriada,CobraCriada,≤100
354492271804946,Associados Previ,These ads ran without a disclaimer,≤100
110804588256714,Elon Musk-Tesla&SpaceX,These ads ran without a disclaimer,≤100
711588159260655,RodrigoToffolo,Rodrigo Toffolo,≤100
1304553112997097,Renata Zabeu,Renata Luz,≤100
223832637675564,Deputado Federal Zé Silva,Jose Silva Soares,≤100
108176201625383,Instituto Latino-americano para Justiça Coletiva,Instituto Latino-americano para a Justiça Coletiva,≤100
106421308072409,Geo Credi BNK Cascavel,These ads ran without a disclaimer,≤100
101394779178723,Marketing Eleitoral,Andre Daniel Souza Silva,≤100
284385968374991,Paulo Corrêa,Paulo Corrêa,≤100
1962626790720530,Beto Dois a Um,Alberto Machado,≤100
263758826973962,Helton Pimenta,Eduardo Pimenta,≤100
130558143745099,Alex Manente,Alex Spinelli Manente,≤100
380121302686307,Lázaro Bat,Lazaro Santos,≤100
106613781926226,Saldão NOME LIMPO,Silas Rios,≤100
308065689820712,Julio Donizete,Julio Donizete Gomes Da Silva,≤100
1267721316595151,Ronaldo Dimas,RONALDO DIMAS,≤100
417951349015535,Cultura Doadora,Valeria Ochoa,≤100
425866030884565,Jorginho Mello,Jorginho dos Santos Mello,≤100
0,Instagram User 5807617683,These ads ran without a disclaimer,≤100
107388841892516,Frente Sol da Pátria,Andre Tavares Dos Reis,≤100
102385729082399,Dr. Lincoln Ferreira,Lincoln Ferreira,≤100
103630108616298,Contratos da Nova Economia - Bruna Puga,These ads ran without a disclaimer,≤100
1565146960461375,Juraci Scheffer,Juraci Scheffer,≤100
440146673073967,Plenae,These ads ran without a disclaimer,≤100
555465644539300,Rosa Fernandes,ROSA MARIA ORLANDO FERNANDES,≤100
301569170308176,Vereador Mariano Teixeira,Mariano Teixeira,≤100
106084098344364,Raimundo Rego  - Defensor do Meio Ambiente,Expedito Rego,≤100
688306221315577,Canal Solar - Energia Fotovoltaica,These ads ran without a disclaimer,≤100
100106159009340,Marcelo Messias,MARCELO MESSIAS,≤100
1800334880066089,Enel X,These ads ran without a disclaimer,≤100
1374533116209419,Efestival,These ads ran without a disclaimer,≤100
353596792113241,Juliana Maia Nutri Aplv,These ads ran without a disclaimer,≤100
257468345177381,George Morais,Rodrigo Pereira,≤100
104831518480942,Breno Paradelo,Breno Garcia,≤100
363977866998324,Cidadão João Capiberibe,João Alberto Rodrigues Capiberibe,≤100
2307187426264915,Ciro Pereira,Ciro Daniel de Souza Pereira da Silva,≤100
653759671916518,Edemilson Marino Prefeito,Edemilson Marino,≤100
678761768950811,Luiz Philippe de Orleans e Bragança,Luiz Philippe de Orleans e Bragança,≤100
0,Instagram User 5452047223,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Israelita Albert Einstein,≤100
106392991789788,Contact Cred Empréstimo,These ads ran without a disclaimer,≤100
404466369619965,Márcio CaneLLa,Marcio De Oliveira Correia,≤100
1766247703655492,Chico Guarnieri,Francisco Guarnieri de Lima,≤100
102896298706656,Soberanos Da Pátria,These ads ran without a disclaimer,≤100
100996261797814,Treine Subjetivas,These ads ran without a disclaimer,≤100
2063320813973645,Ricardo Manhães,These ads ran without a disclaimer,≤100
863817020336467,Rodrigo Lorenzoni,Rodrigo Lorenzoni,≤100
407624970082341,Enapol,These ads ran without a disclaimer,≤100
106411158613195,Brasil Patriota,Brasil Patriota,≤100
897637970316230,Metalúrgicos de Guarulhos e Região,Sindicato dos Metalúrgicos de Guarulhos e Região,≤100
247755312382579,Hildo,Ildo Pantoja,≤100
1338373216237174,Marinho Câmara,Marinho Câmara,≤100
112116574741262,Nikolas Andrade,These ads ran without a disclaimer,≤100
286413944765331,André Denardi,Andre Denardi Cursos,≤100
109106954344804,EJA Brasil EAD,These ads ran without a disclaimer,≤100
337834286345988,Fundação Milton Campos,Fundação Milton Campos,≤100
102084455189228,Camisas e Acessórios,These ads ran without a disclaimer,≤100
100529705553104,Miguel Medina,Miguel Fernando Medina Junior,≤100
866135926775789,Conviva Educação,These ads ran without a disclaimer,≤100
141670129347094,Elizeu Nascimento,Elizeu Francisco Do Nascimento,≤100
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100
0,Instagram User 4398271276,These ads ran without a disclaimer,≤100
730963827020262,Ouse Saber,These ads ran without a disclaimer,≤100
211889525631382,Cufa Frederico Westphalen,These ads ran without a disclaimer,≤100
563557887489525,Portal Projetos de Lei,Lucas Castilho Guimaraes,≤100
100355411410875,Celso Dalmaso OFC,Celso Luiz Francisco Dalhaso,≤100
738378943172926,Faculdade Republicana,Faculdade Republicana,≤100
105912865353642,Thomas Oliveira,These ads ran without a disclaimer,≤100
1737013293231185,Jabá Moreira,Mario Angelino Moreira,≤100
424910521694657,Gleirton Dias,Gleirton Dias Figueredo,≤100
234504343286488,Roberto de Lucena,ROBERTO ALVES DE LUCENA,≤100
109615021492021,InterCred,These ads ran without a disclaimer,≤100
113808927873980,Saldão LIMPA NOME 3.0,These ads ran without a disclaimer,≤100
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,≤100
108906574978471,Focoedigital,These ads ran without a disclaimer,≤100
695502267317551,Ranielli Lima,Ranielli Patrick Arruda Lima,≤100
113124048037605,Ademar Arrais,JOSÉ ADEMAR ARRAIS ROSAL FILHO,≤100
231018984119082,Cris Monteiro,Cristina Pereira Monteiro,≤100
118498661982950,Edson PC,Edson Florindo Pereira,≤100
0,Instagram User 3040255233,These ads ran without a disclaimer,≤100
0,Instagram User 7527599149,These ads ran without a disclaimer,≤100
110893891464366,Resultados Digitais,Gabriel Victor Sibirino Mariano,≤100
106185808470051,Calibre da Liberdade,These ads ran without a disclaimer,≤100
611112112239401,Dr. Mário Heringer,MARIO LUCIO HERINGER,≤100
358032834274503,Microsom BH,These ads ran without a disclaimer,≤100
100162738241949,Xu Zeyu,These ads ran without a disclaimer,≤100
110012247389592,gatinhospelouniverso,These ads ran without a disclaimer,≤100
102057841875823,Alan Imlau,Alan Imlau,≤100
179263365479709,Goiânia Mostra Curtas,These ads ran without a disclaimer,≤100
181279859065154,Rui Reis Vereador,Rui Nazareno Silveira Reis,≤100
545658715563183,Plataforma Região e Redes,These ads ran without a disclaimer,≤100
106320688221362,Beauty Bronze,These ads ran without a disclaimer,≤100
101878805696477,gustavot_rufino,These ads ran without a disclaimer,≤100
465292523819313,Cabanagem - Elizabeth Santos,These ads ran without a disclaimer,≤100
125056230917537,TIM Brasil,These ads ran without a disclaimer,≤100
148661355731030,Salatiel Rodrigues,These ads ran without a disclaimer,≤100
352685915163490,Gilberto Souzza,These ads ran without a disclaimer,≤100
0,Instagram User 7785970705,These ads ran without a disclaimer,≤100
100191035056570,sojuntas,These ads ran without a disclaimer,≤100
100617965272810,Não se cale com Daniele Acássia,These ads ran without a disclaimer,≤100
302089109817809,Páblo Lima,Pablo Lima,≤100
101031001337676,Irmão Alexandre Marciano,Alexandre Marciano De Carvalho,≤100
303942650339768,Jocimar dos Santos,Jocimar dos Santos,≤100
330379553673497,Oxfam Brasil,These ads ran without a disclaimer,≤100
752324974855919,Abramge,These ads ran without a disclaimer,≤100
454282271339919,Đài Phát thanh Quốc tế Trung Quốc,These ads ran without a disclaimer,≤100
0,Instagram User 9842570744,These ads ran without a disclaimer,≤100
102342965070397,FALA IBIÚNA,These ads ran without a disclaimer,≤100
0,Instagram User 583710324,These ads ran without a disclaimer,≤100
103165928655992,denisestoklosoficial,These ads ran without a disclaimer,≤100
102514015656580,Agrofy News Brasil,These ads ran without a disclaimer,≤100
0,Instagram User 3411965896,These ads ran without a disclaimer,≤100
151626828228054,Ibase,Ibase - Instituto Brasileiro de Análises Sociais e Econômicas,≤100
1530417913859995,Vereadora Ana Paula,Ana Paula Da Silva Marciano,≤100
2259559384365213,O Convergente,Fabricio Alexandre Aguiar,≤100
476118636499213,Rai do Paraíso - Rai Stein,Rai Sciascio,≤100
113025407048427,Ouvidoria Vereador Leandro Félix,ATIVA ENERGY,≤100
105361635003076,Loc Evite,These ads ran without a disclaimer,≤100
117240958694104,Alex Mognon,Alexander Mognon,≤100
598482614147506,Hermenêutica Política,Hermenêutica Política,≤100
853182414707047,Prof. Rony Siqueira,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF,≤100
212879092157174,Nabil Bonduki,These ads ran without a disclaimer,≤100
104164418720079,Rafael Leandro,These ads ran without a disclaimer,≤100
113004515398485,Beto Mansur,Paulo Roberto Gomes Mansur,≤100
110221284897034,Spectrum.Neurodiverso,These ads ran without a disclaimer,≤100
103372305365018,marioviniciuslima,These ads ran without a disclaimer,≤100
103299084727389,veh_silva10,These ads ran without a disclaimer,≤100
303346783617875,Gabinete Paralelo,These ads ran without a disclaimer,≤100
0,Instagram User 3984665277,These ads ran without a disclaimer,≤100
0,Instagram User 7121540900,These ads ran without a disclaimer,≤100
480984602238028,Célio Gomes - Gestor de Trafego Pago,CÉLIO JORDANO GOMES DE OLIVEIRA,≤100
1158961607610417,Cabo Josias Pereira,Josias Pereira,≤100
183852188884605,Fábio Moura,Fabio Moura Da Silva,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,≤100
0,Instagram User 3080277132,These ads ran without a disclaimer,≤100
0,Instagram User 1837727633,These ads ran without a disclaimer,≤100
323983461125902,O Antagonista,These ads ran without a disclaimer,≤100
102290924853554,"Página ""Marcela Cunha""",These ads ran without a disclaimer,≤100
1594248820824791,Rocha Offshore,These ads ran without a disclaimer,≤100
114121264384514,Rolando Burgel,Rolando Burgel,≤100
100384708754245,Nathan Campagnoli,These ads ran without a disclaimer,≤100
102273841665168,Dra. Edna Lima,These ads ran without a disclaimer,≤100
534989876669367,Allan Dias,Allan Dias De Oliveira,≤100
756877521031964,CCTV+,These ads ran without a disclaimer,≤100
112641526900215,Tv Céu Azul Na Web,These ads ran without a disclaimer,≤100
331611600235540,AgroBrasília - Feira Internacional dos Cerrados,These ads ran without a disclaimer,≤100
110199884684217,Ela Bela,These ads ran without a disclaimer,≤100
100462031858922,Fredney Mendes Vereador 13.712,Fredney Mendes,≤100
105554928493100,PT - Novo Gama - GO,These ads ran without a disclaimer,≤100
114457881260365,Nome Aprovado,These ads ran without a disclaimer,≤100
101275472339957,Gazeta do Itiquira,Douglas Batista,≤100
0,Instagram User 237111636,These ads ran without a disclaimer,≤100
513245022023902,Ismael Dos Santos,Ismael dos Santos,≤100
263884877319665,Delegado Humberto Teófilo,Humberto Teofilo De Menezes Neto,≤100
112391537334598,euteajudoalicitar,These ads ran without a disclaimer,≤100
101917654683590,Alexandre Melo,Alexandre Melo,≤100
165941263429923,Movida Aluguel de Carros,These ads ran without a disclaimer,≤100
0,Instagram User 1838781937,These ads ran without a disclaimer,≤100
114669660355871,mateusith,These ads ran without a disclaimer,≤100
304569419631788,Anibelli Neto,Antonio Annibelli Neto,≤100
103151168055381,Marcelo Cerqueira,These ads ran without a disclaimer,≤100
102963529087496,Mutirão,These ads ran without a disclaimer,≤100
104725088192800,tarcisiocastanho,These ads ran without a disclaimer,≤100
2024039791156501,João César Moraes,MERCAVEJO MARKETING DIRETO,≤100
337249363028693,Cesar Silvestri Filho,Cesar Silvestri,≤100
366998400031953,ACM Neto,DEMOCRATAS DIRETÓRIO NACIONAL,≤100
109664298190324,Family Club: Ensino infantil - Contra turno escolar - Colônia de Férias,These ads ran without a disclaimer,≤100
107144781003476,Hub Do Investidor,These ads ran without a disclaimer,≤100
1110549055704858,Closmar Zagonel,Closmar Zagonel,≤100
467335959995923,Conversa Mole,Giancarlo Alberto Andreoni,≤100
103946208136183,edivania.adv,These ads ran without a disclaimer,≤100
1575435852768580,Gilberto Figueiredo,These ads ran without a disclaimer,≤100
103603018459009,Participathivos,These ads ran without a disclaimer,≤100
36085812354,Rainforest Foundation US,These ads ran without a disclaimer,≤100
1447868602155266,Zé Guila,José Guilherme Almeida de Carvalho,≤100
104685145551097,Marcela Front End,Marinelia Souza,≤100
113339400316970,Vilson Fogaça,These ads ran without a disclaimer,≤100
1561614984133603,Fábio Villa Nova,Fabio Nova,≤100
106024436403328,Grupo Unipar,These ads ran without a disclaimer,≤100
1040412942703367,Rodrigo Novelli,Rodrigo Novelli,≤100
101505388363829,Tá Na Mão Crédito,These ads ran without a disclaimer,≤100
221159248006654,Deputado Mateus Wesp,Mateus Jose De Lima Wesp,≤100
1935100433474808,Renan Ferreirinha,Deputado Renan Ferreirinha,≤100
507690142677251,Vipjus,These ads ran without a disclaimer,≤100
107131607470640,anderson_barros_17,These ads ran without a disclaimer,≤100
106528781645097,Desconserva,Desconserva,≤100
104668444316713,Vilmar Dular,These ads ran without a disclaimer,≤100
327961817257527,Odara - Instituto da Mulher Negra,These ads ran without a disclaimer,≤100
618925735434544,Se Toque,These ads ran without a disclaimer,≤100
0,Instagram User 9134964429,These ads ran without a disclaimer,≤100
103858958869358,Guia do Cidadão Armado,These ads ran without a disclaimer,≤100
1818037865085673,MK Pratas,These ads ran without a disclaimer,≤100
1198939726893560,Legado Consultoria Jr.,These ads ran without a disclaimer,≤100
239869483191022,Diário de um músico viajante,These ads ran without a disclaimer,≤100
102091509145118,Afolhadf,These ads ran without a disclaimer,≤100
101888351958863,hinstoria_mundo,These ads ran without a disclaimer,≤100
109838471649715,Seven companhia,These ads ran without a disclaimer,≤100
108827193852028,Editora Mostarda,These ads ran without a disclaimer,≤100
696975990317181,Pampa E Cerrado,These ads ran without a disclaimer,≤100
577998299027848,Psicologia e Sentido,These ads ran without a disclaimer,≤100
101009619289691,Jean Goularte,Rosa Zeferino,≤100
125653970938520,Prefeito Major Eldecirio,Eldecirio Silva,≤100
105348540817484,Bright Cities,These ads ran without a disclaimer,≤100
111437624764255,DALTO JSJr,These ads ran without a disclaimer,≤100
111973214752363,Ho'oponopono para Iniciantes,These ads ran without a disclaimer,≤100
2173706532950948,Dionisio de Quadros,These ads ran without a disclaimer,≤100
108200500814027,TV LW,These ads ran without a disclaimer,≤100
0,Instagram User 6770075346,These ads ran without a disclaimer,≤100
100140259335224,Fênix - Notícias e Vídeos,These ads ran without a disclaimer,≤100
1418495825078956,Transatlantico,These ads ran without a disclaimer,≤100
0,Instagram User 1010226097,These ads ran without a disclaimer,≤100
236043723116276,Jorginho Virgilio,Jorge William Manhaes Virgilio,≤100
100623409031664,MP Ferramentas,These ads ran without a disclaimer,≤100
105312680825885,Bruno Farias,Bruno Farias,≤100
365719144012035,Dudu Braga,EDUARDO LÚCIO ÁSSIMOS BRAGA,≤100
106347578260814,Guajará pela VIDA,These ads ran without a disclaimer,≤100
173875609321797,Majesty Of Revival,These ads ran without a disclaimer,≤100
105244831337004,Tomàs Aquino Mundial.,These ads ran without a disclaimer,≤100
101713391609676,Dr.E.,These ads ran without a disclaimer,≤100
184630004955946,PSDB MG,Partido da Social Democracia Brasileira,≤100
0,Instagram User 8798136326,These ads ran without a disclaimer,≤100
342403925845001,Rinaldo Modesto,Rinaldo Modesto De Oliveira,≤100
129350037140215,Utópica,These ads ran without a disclaimer,≤100
101377422185719,ETAPA Público,These ads ran without a disclaimer,≤100
531155646933369,Doc.com,Doc.com,≤100
1494712497406878,Tadeu Alencar,Tadeu Alencar,≤100
103808372265156,Wel Katu,Weldeson Guajajara,≤100
100418485359223,institutooportunidadebrasil,These ads ran without a disclaimer,≤100
366364160194423,Professor Irineu,Irineu Inácio da Silva,≤100
357829491737911,Benfeitoria Jardim América e Vigário Geral,Ulisses Marins,≤100
111964390158734,SR Advogados Associados,These ads ran without a disclaimer,≤100
102569835667925,2022 - Lula Brasil,These ads ran without a disclaimer,≤100
438536822883034,Sérgio Camilo,Sérgio Camilo Gomes,≤100
