Page ID,Page name,Disclaimer,Amount spent (BRL)
2051084185112233,Curso Sobredireito,These ads ran without a disclaimer,≤100
100106159009340,Marcelo Messias,MARCELO MESSIAS,≤100
131622446986485,OrthoSim Implantes Cianorte,These ads ran without a disclaimer,≤100
278143308883621,Plox,Plox,≤100
587642234737437,Rafael Gouveia,Rafael Gouveia,≤100
101970692449515,Auxílio - Retira Dívidas,These ads ran without a disclaimer,≤100
863817020336467,Rodrigo Lorenzoni,Rodrigo Lorenzoni,≤100
185066854914434,NEAF Concursos Públicos,These ads ran without a disclaimer,≤100
106308948111392,Bolsonaro Presidente reeleito 2022,Emanoel Bavaresco,≤100
257697420929027,Deputado Marcius Machado,Marcius Da Silva Machado,≤100
101530718349971,Vereador Joel Bueno,Joel Rocha,≤100
298735213824762,Elementar,These ads ran without a disclaimer,≤100
426339474873890,Previdência na Prática,These ads ran without a disclaimer,≤100
110769114597147,Mariana Vieira - Fisio Pélvica,Mariana Vieira,≤100
191158547728051,Centro de Referências em Educação Integral,Cidade Escola Aprendiz,≤100
263758826973962,Helton Pimenta,Eduardo Pimenta,≤100
1490478684504347,Kellen Severo.,These ads ran without a disclaimer,≤100
102162099010705,Eric Vermelho,Wellington Moreira Silva,≤100
407238146493745,Elas no Poder,Associação Elas no Poder,≤100
1221955744599494,Walmir Pinto,Walmir Pinto,≤100
106094257858436,Declara Psi,These ads ran without a disclaimer,≤100
462843040551926,Bruno Marini,BRUNO MARINI,≤100
383843295129329,ATP  Associação de Terminais Portuários Privados,In Press Oficina,≤100
352587894772273,"Costa, Gonçalves & Schön Sociedade de Advogados",These ads ran without a disclaimer,≤100
103685117882470,Marina Helena,Marina Helena Cunha Pereira Santos,≤100
220346131312219,Ministério Público do Trabalho,These ads ran without a disclaimer,≤100
1049374465171227,Warton Lacerda,Warton Matias Lacerda E  Oliveira,≤100
364042537032048,Paulo Paim,Paulo Renato Paim,≤100
324119504317707,Luis Cesar Bueno,Luis Cesar Bueno E Freitas,≤100
893513937426012,Professora Bebel,Maria Izabel Azevedo Noronha,≤100
269366764005141,Eduardo Prado,These ads ran without a disclaimer,≤100
246674865671212,Laura Rodrigues Adv. Sistêmica e Mediadora de Conflitos Familiar.,Laura Costa Rodrigues,≤100
105026008232681,Vereador Paulo Henrique,Paulo Henrique Rodrigues Silva,≤100
167639427205688,Paolla Miguel,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,≤100
610044405817592,Vinicius Aith,Jose Vinicius Campos Aith,≤100
130613253693410,Rogério Marinho,Rogerio Simonetti Marinho,≤100
689112307868644,Aleks Palitot,Aleksander Allen Nina Palitot,≤100
0,Instagram User 8679709236,These ads ran without a disclaimer,≤100
104369264236305,denismiyabara,These ads ran without a disclaimer,≤100
396626607095420,Magda Mofatto,Magda Mofatto,≤100
1024840290996769,Lucas Pimenta,Lucas Mendes Pimenta,≤100
1406089893039089,Associação e Sindicato dos Diplomatas Brasileiros,In Press Oficina,≤100
100209282298570,Cerdonline,These ads ran without a disclaimer,≤100
106999668605958,Azul Empréstimos,These ads ran without a disclaimer,≤100
540623862669654,Deputado Estadual José Américo,José Américo DIas,≤100
600201073431734,Raul Marcelo,Raul Souza,≤100
260346504349294,Caneta Desesquerdizadora,Agência Caneta,≤100
308065689820712,Julio Donizete,Julio Donizete Gomes Da Silva,≤100
512906905424691,João Amin,João Amin,≤100
396026580517437,Rodrigo Coelho,Rodrigo Coelho,≤100
776962065738318,Campanatti,Reynaldo Pereira,≤100
190642107714952,Otavio Leite,Otavio Leite,≤100
104534235325928,Dadá Westphal,Davisson Westphal,≤100
176804919050368,Prefeitura de Mariana,MUNICIPIO DE MARIANA,≤100
835946223123849,Grupo CCR,These ads ran without a disclaimer,≤100
1437843656540112,Lucas Sanches,Lucas Sanches Promessia,≤100
711588159260655,RodrigoToffolo,Rodrigo Toffolo,≤100
587492024677202,Hildo Rocha,Hildo Augusto Da Rocha Neto,≤100
127139487368866,Rui Falcão,Rui Goethe Da Costa Falcao,≤100
113612206950876,Daniel Mussi,Daniel Petterle Silveira Mussi,≤100
167729696658260,Napoleão Bernardes,Napoleao Bernardes Neto,≤100
100368631479576,Dauro Andrade - O saber liberta.,Dauro De Araujo Andrade,≤100
108651421512250,Associação Amparo Maternal,Amparo Maternal,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Sírio-Libanês,≤100
152666055232453,Eliana Moreira,Eliana Moreira,≤100
1965324323694659,CNseg - Confederação Nacional das Seguradoras,These ads ran without a disclaimer,≤100
866135926775789,Conviva Educação,These ads ran without a disclaimer,≤100
110893891464366,Resultados Digitais,Gabriel Victor Sibirino Mariano,≤100
324419954367632,Evander Vendramini,Evander Jose Vendramini Duran,≤100
106421308072409,Geo Credi BNK Cascavel,These ads ran without a disclaimer,≤100
511668056014704,CBMM,CBMM,≤100
838778469556991,Dr. Elcio Kuhnen,Elcio Rogerio Kuhnen,≤100
217987511547974,A Hora e a Vez da Pequena Empresa,Simpi,≤100
103575422183007,Feirão Limpa Nome 4.0,These ads ran without a disclaimer,≤100
105291098761881,Filipe Lôbo Gomes,Filipe Gomes,≤100
674920165925236,Alessandro Guedes,Alessandro Guedes Dos Santos,≤100
106800105216570,Fabianojustino- Anúncios -Marketing Digital,Fabiano Justino,≤100
102499684669319,Márcio Lemos,Marcio Lemos,≤100
109530768285710,Thalia Silva,Vera Elaine Dos Reis,≤100
335238827373002,Supletivo Inteligente On-line,These ads ran without a disclaimer,≤100
439042926262451,Guardiões da Humanidade,These ads ran without a disclaimer,≤100
258731467657469,Ernani Polo,Ernani Polo,≤100
106706817611733,Monitorabr,These ads ran without a disclaimer,≤100
359656821563954,Geraldo Neto,Geraldo Almeida,≤100
653759671916518,Edemilson Marino Prefeito,Edemilson Marino,≤100
273910272715136,Cleiton Fossá,Cleiton Fossa,≤100
226121024066240,WRI Brasil,These ads ran without a disclaimer,≤100
284484288887950,Yonny Pedroso,Yonny Pedroso,≤100
1635632196705871,Studio 3 Disco Mix,These ads ran without a disclaimer,≤100
751851298200874,Vereador Raulzinho,Robson Da Silva Teixeira,≤100
1130204643801661,Fronteira Livre,These ads ran without a disclaimer,≤100
986429884758357,Nego Silvio,Silvionei De Quadros,≤100
1651909685043515,Instituto Borborema,These ads ran without a disclaimer,≤100
161057060743744,João Paulo,Joao Paulo Lima E Silva,≤100
112383463968151,Vereador Robson Rezende,ROBSON GUEIROZ DE REZENDE PÁSCOA,≤100
1821964024522501,Lucas Morais,Lucas Morais,≤100
471742212873697,Beto Albuquerque,Beto Albuquerque,≤100
2021774358081509,Imobiliária Antônio Carlos,These ads ran without a disclaimer,≤100
313928685348422,NeritPolítica,Wagner Coelho,≤100
141670129347094,Elizeu Nascimento,Elizeu Francisco Do Nascimento,≤100
485293238225004,Observatório Nacional de Segurança Viária,These ads ran without a disclaimer,≤100
109394417481592,Drrafaelfreitas,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,HCor,≤100
1800334880066089,Enel X,These ads ran without a disclaimer,≤100
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,≤100
101432348679197,alinecapocci,These ads ran without a disclaimer,≤100
106411158613195,Brasil Patriota,Brasil Patriota,≤100
566330050152679,Alex Purkote,Alex Artur Purkote,≤100
464400400596614,Suely Vilela,Suely Vilela,≤100
256342287738409,Oncoguia,These ads ran without a disclaimer,≤100
108150815138915,Método FeeM,These ads ran without a disclaimer,≤100
110930756985621,Vereador William Domingos,William Domingos,≤100
109414937552370,Thalles Tomazelli,thalles henrique tomazelli,≤100
100189585116003,DBCake,These ads ran without a disclaimer,≤100
2392303364388815,Carminha da Estética,These ads ran without a disclaimer,≤100
111005597328425,Maria Consentino,Adriano David,≤100
100675561333761,Renata Gil,Renata Gil Alcantara Videira,≤100
808880835908140,Gênero e Educação,Julia Marques,≤100
1338373216237174,Marinho Câmara,Marinho Câmara,≤100
352271198151261,Proesc.com,These ads ran without a disclaimer,≤100
475140119340608,Rafael Alan,Rafael Romeiro,≤100
114382868659427,Rádio Mundi FM,These ads ran without a disclaimer,≤100
0,Instagram User 7498161263,These ads ran without a disclaimer,≤100
123655860209424,Credito Novo,These ads ran without a disclaimer,≤100
1672250616412864,Juninho Valeriote,Hamilton Machado Valeriote Junior,≤100
291052834605299,Angela Amin,Angela Amin,≤100
199225220774453,Vilmar Lourenço,Vilmar Lourenço,≤100
106742597803436,vitorsales.jundiai,Vitor Sales,≤100
102084455189228,Camisas e Acessórios,These ads ran without a disclaimer,≤100
101664851744574,Sinal de Fumaça,Sinal de Fumaça,≤100
654339308067228,Esquerda Online,Cajuina Producoes E Midia Digital Eireli,≤100
103349081834356,Contexto Digital,Contexto Digital,≤100
102934711684352,Dr. Antonio Antunes,Jesue Alves,≤100
221575365381028,Brasil Patriota Notícias,BRASIL PATRIOTA,≤100
121347308416256,Instituto Edésio Passos,Marina Pilato,≤100
436655656434516,Zênite Informação,These ads ran without a disclaimer,≤100
1121638497882937,Prefeito Jimmy Dutra,Adailton Santos,≤100
100769162611763,Inteligência artificial vovô 01,These ads ran without a disclaimer,≤100
378254909362709,PRF Fernando Beilfuss Suplente Deputado Estadual/SC,FERNANDO  ARGILAR BEILFUSS,≤100
685372551499096,PontoGov Comunicação Política,Luiz Neves,≤100
100142459164291,Jocimar Santos,Jocimar Santos De Jesus,≤100
1199748993470103,Célia Xakriabá,Celia Correa,≤100
908249475923602,TOPHY Professional,Daiane Silva,≤100
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100
246566648864954,Chapa 1 - Previ Plural Apartidária,These ads ran without a disclaimer,≤100
1544961828962623,Paparico Bacchi,Irineu Souza Fontela Filho,≤100
158981268130749,Deputado Coronel Armando,Deputado Coronel Armando,≤100
624678661378048,Anne Dias,Anne Dias,≤100
170196033315118,Ulisses Marins,Ulisses Marins,≤100
105952052085870,Dra. Lee,These ads ran without a disclaimer,≤100
688306221315577,Canal Solar - Energia Fotovoltaica,These ads ran without a disclaimer,≤100
101518724706965,Rafael Costa Investidor,Cashflix,≤100
636206153090073,Márcio Araújo,Marcio Araujo,≤100
104476424615601,Danilo Nogueira,Danilo Nogueira,≤100
500240096839413,Dr Roger,Roger Silva,≤100
291482090931929,Professora Dorinha,Professora Dorinha,≤100
897901566919737,Avante 70,Avante Diretório Nacional,≤100
102627365522814,O Atirador Desportivo,These ads ran without a disclaimer,≤100
114121264384514,Rolando Burgel,Rolando Burgel,≤100
1347323285284021,Fenamp,FENAMP,≤100
376928742648867,Athena Security,These ads ran without a disclaimer,≤100
1431087210275740,Vox MS,Edir De Souza Viegas,≤100
120290721327378,ApexBrasil,These ads ran without a disclaimer,≤100
750172451703037,Gatomoderno - Arranhador para gato,These ads ran without a disclaimer,≤100
976096509238821,Talita Oliveira,Talita Santos De Oliveira,≤100
1990589534564935,CMP Brasil,CMP Central de Movimentos Populares,≤100
105543505160060,Daniel Carvalho,These ads ran without a disclaimer,≤100
111681430512140,Votação Eleição,Rodrigo Alves Martins Dos Santos,≤100
280113656134056,André Fallcon,Andre Machado,≤100
449770698445164,Guaracy Jr,Guaracy Batista Da Silveira  Junior,≤100
1804782506304347,Leandro Lopes Advocacia,These ads ran without a disclaimer,≤100
26897053321,Erepublik,These ads ran without a disclaimer,≤100
535953236533194,Cláudio Pinho,Francisco Claudio Pinto Pinho,≤100
106712808491049,Travelpedia,These ads ran without a disclaimer,≤100
110258327906446,Livre pra Escolher,Associação Livre Pra Escolher,≤100
114073650505247,Jerônimo Rodrigues,Partido dos Trabalhadores,≤100
182014255222970,Curso FMB,These ads ran without a disclaimer,≤100
267765560070289,Fundação Escola Superior do Ministério Público de Mato Grosso,These ads ran without a disclaimer,≤100
284122375109891,Nilson Gaspar,Nilson Gaspar,≤100
573380086191501,BH Airport - Aeroporto Internacional de BH,These ads ran without a disclaimer,≤100
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,≤100
100754041649306,AsociacionIvy,These ads ran without a disclaimer,≤100
303942650339768,Jocimar dos Santos,Jocimar dos Santos,≤100
348704312899125,foconofato,Gabriel Melo,≤100
113261633407628,Projeto Jovem Empreendedor,These ads ran without a disclaimer,≤100
105181842883,K J Somaiya Institute of Management,These ads ran without a disclaimer,≤100
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,≤100
100509705346931,Rosa Maria Jeronymo Lima,These ads ran without a disclaimer,≤100
239084452772926,IDS,IDS - Instituto Democracia e Sustentabilidade,≤100
109902921631967,Phoenix - Notícias e Vídeos,These ads ran without a disclaimer,≤100
103630108616298,Contratos da Nova Economia - Bruna Puga,These ads ran without a disclaimer,≤100
887564787979668,Cofecon Economia,These ads ran without a disclaimer,≤100
105284685379962,Campo Grande em Alerta,CG,≤100
655783337835974,Vereadora Gilda Beatriz,Vereadora Gilda Beatriz,≤100
468413983351688,Fiscal do Povo Wellington,These ads ran without a disclaimer,≤100
429614710448295,Câmara Brasil-Alemanha Paraná,These ads ran without a disclaimer,≤100
110330857450435,Especialista em Inversores Fotovoltaicos,These ads ran without a disclaimer,≤100
753128861414485,Osvaldo Lopes,Osvaldo Lopes De Oliveira Junior,≤100
265312144321652,Patriarca-Cidadania Italiana,Giuliana Callia,≤100
105912865353642,Thomas Oliveira,These ads ran without a disclaimer,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Israelita Albert Einstein,≤100
1482526221849823,Maestro Erick,Erick Brito Da Silva,≤100
366762800195351,Unidos Pra Lutar,Manuel Iraola,≤100
89859403188,"Yad Vashem: World Holocaust Center, Jerusalem",These ads ran without a disclaimer,≤100
0,Instagram User 9950466175,These ads ran without a disclaimer,≤100
2307187426264915,Ciro Pereira,Ciro Daniel de Souza Pereira da Silva,≤100
101074069039395,Feirao Limpe Seu Nome,These ads ran without a disclaimer,≤100
103119255576124,Bruno Araújo Novo,Bruno Oliveira,≤100
1100489463333119,Asana Rebel,These ads ran without a disclaimer,≤100
193453904723542,Mateus Braga,Mateus Carlos Da Silva Braga,≤100
404466369619965,Márcio CaneLLa,Marcio De Oliveira Correia,≤100
101964964832229,Nosso Governo,Eduardo Bauer,≤100
770450309697915,Jésus Lima,Jesus Lima,≤100
122272787800032,FEMSA,These ads ran without a disclaimer,≤100
796171257214299,Spencer Leilões,These ads ran without a disclaimer,≤100
101723245642481,Consignados SA,These ads ran without a disclaimer,≤100
102722545712373,Web saúde e beleza feminina,Thiago Henrique De Moura Nunes,≤100
103810488807737,Dr. Limpa nome,These ads ran without a disclaimer,≤100
170773429643671,"Rádio Alvorada FM 94,9",Rádio Alvorada,≤100
2135328726606382,Kelps Lima,Kelps Lima,≤100
104825601862547,Weslley Monteiro,Weslley Oliveira,≤100
2185095358413685,Gisele Kravchychyn,These ads ran without a disclaimer,≤100
155381337955644,Vidraçaria Reflexo,These ads ran without a disclaimer,≤100
114396220313124,Fetec-CUT Centro Norte,Fetec-Cut Centro Norte,≤100
105688441743063,Alexandre Pieritz,Alexandre Pieritz,≤100
1163423120337925,LIVRE,Adriano Oliveira,≤100
236291606479110,Pastor Carlos Eduardo Lourenço,Carlos Lourenco,≤100
101558365786136,Parlamento Municipal,Parlamento Municipal,≤100
109674071272333,Geraldo Mendes,These ads ran without a disclaimer,≤100
101275124627030,redangel2021,These ads ran without a disclaimer,≤100
0,Instagram User 8430001826,These ads ran without a disclaimer,≤100
367605476734183,Maracaju em Foco,Maracaju em Foco,≤100
0,Instagram User 9477818575,These ads ran without a disclaimer,≤100
102801267921625,Walquiria Lourenço,Walquiria Agostinho Lourenço Andrade,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
109402221208527,Bárbara Martins Empreendedorismo e Gestão,These ads ran without a disclaimer,≤100
100421044649941,Rigoni Advogados,Rigoni Advogados,≤100
221575365381028,Brasil Patriota Notícias,BRASIL PATRIOTA,≤100
104883304487048,Daath Store,These ads ran without a disclaimer,≤100
486600701451532,Por Mais Brasil 35 Paraná,Fabiano Santos,≤100
310475033084857,EmÁudio Concursos,These ads ran without a disclaimer,≤100
102096756595492,Irmão Ozelito,Itamar Silva,≤100
1551160394910935,Amazonas1,Portal Amazonas 1,≤100
100365655944150,BTvendasweb,Bruno Tavares,≤100
103575422183007,Feirão Limpa Nome 4.0,Silas Rios,≤100
1032268153623729,Paulo Lima,These ads ran without a disclaimer,≤100
100134025955843,Blog da Adi,Cleves Marcos Alencar Faria,≤100
100890691434414,Lucas Ferreira,Vereador Lucas Ferreira,≤100
621885244663946,RisoTropical,These ads ran without a disclaimer,≤100
105460264835299,Claudia Carletto,Ana Carletto,≤100
0,Instagram User 5604017696,These ads ran without a disclaimer,≤100
108363615072793,Projeto IVM,These ads ran without a disclaimer,≤100
319327341521964,Blog do Cabral,Landre Luiz Do Amaral Cabral,≤100
126271225571509,Jingles Políticos para Deputado 2022,Paulo Magalhaes,≤100
116781614361000,Xouquei,These ads ran without a disclaimer,≤100
110327590898183,Prof. Fabricio Mareco,These ads ran without a disclaimer,≤100
396227120429271,Nichele Materiais para Construção,These ads ran without a disclaimer,≤100
132855673450103,CSP - Conlutas,Central Sindical e Popular CSP-Conlutas,≤100
106983804682410,Fábio de Almeida,Fabio De Almeida Bisekra,≤100
417951349015535,Cultura Doadora,Valeria Ochoa,≤100
100980155340542,Prefeitura de Raul Soares,Prefeitura Municipal de Raul Soares,≤100
102142612384049,Carreira Direcionada,These ads ran without a disclaimer,≤100
271075863820164,Fiscal na Real,These ads ran without a disclaimer,≤100
630552063621774,Mano Natu,Dirceu Ferreira Dos Santos,≤100
257468345177381,George Morais,Rodrigo Pereira,≤100
228232064461375,Dr. Serginho,Renan Netto,≤100
248367292026750,Rossieli Soares,Rossieli Silva,≤100
110857364806589,Marcelo Sessim 2022,These ads ran without a disclaimer,≤100
374585286441713,Beto Pensa Poços,Alberto Silva,≤100
172659486199550,Anderson Luz Dos Santos Batata,Anderson Luz Dos Santos,≤100
186029714861523,Dr. Valdomiro Lopes,Valdomiro Lopes,≤100
1494712497406878,Tadeu Alencar,Tadeu Alencar,≤100
376242729225787,CobraCriada,CobraCriada,≤100
794232467332525,Lisiane Mehl Rocha Advogados Associados,These ads ran without a disclaimer,≤100
110941300294204,mariliamedina,These ads ran without a disclaimer,≤100
113225028020575,Antonio Schuck  - Funcef,These ads ran without a disclaimer,≤100
450137101663691,Sindicato Nacional dos Aeroviários,Sindicato Nacional dos Aeroviários,≤100
103119084729356,Debate Petroleiro,Jailton Barbosa Matos Andrade,≤100
240658479386599,Arnaldo Salvetti,ARNALDO SALVETTI PALACIO JUNIOR,≤100
1191240501059459,Silvan Pelágio Domingues,Silvan Domingues,≤100
105680288276888,Vale Opinião,Rafael Betti Dos Santos Franca,≤100
402554383123636,Professor Allan Kardec,Allan Kardec Pinto Acosta Benitez,≤100
338318283652234,Tio Huli,These ads ran without a disclaimer,≤100
115811301935382,Analice Fernandes,Joao Farias,≤100
1914564618809959,Guilherme da Cunha,Guilherme da Cunha Andrade,≤100
0,Instagram User 4799116410,These ads ran without a disclaimer,≤100
109838471649715,Seven companhia,These ads ran without a disclaimer,≤100
113073231155553,Recicla Latas,These ads ran without a disclaimer,≤100
100463018794349,Captee,CAPTEE PERFORMANCE E MARKETING DIGITAL LTDA,≤100
187655821301660,Almedina Brasil,These ads ran without a disclaimer,≤100
260346504349294,Caneta Desesquerdizadora,These ads ran without a disclaimer,≤100
408005132614350,Vereador Sérgio Santana,Sergio Santana,≤100
239350747376187,Nelson Wilians - NW,These ads ran without a disclaimer,≤100
1746222552063086,Adalberto Rosa Barreto - Dal,Antonia Correia,≤100
717255695006219,E-Goulart Advocacia,These ads ran without a disclaimer,≤100
127079757331746,Jera,These ads ran without a disclaimer,≤100
1760090027557950,Deputado Berlanda,Deputado Berlanda,≤100
247755312382579,Hildo,Ildo Pantoja,≤100
106084098344364,Raimundo Rego  - Defensor do Meio Ambiente,Expedito Rego,≤100
691573927520436,Revista Acontece Interior,These ads ran without a disclaimer,≤100
108384914743238,José Verismar,Jose Verismar Santos,≤100
105984934423828,Meta Simples Emprestimos,These ads ran without a disclaimer,≤100
600114750155454,Braulio Lara,Mauro Andrade,≤100
1464331447120604,Sidney Sabel,Sidney Sabel,≤100
2419372891669210,MS em Brasília,MS em Brasília,≤100
349747905659291,Adenilson Reis,Adenilson Lima Reis,≤100
1609270012498601,Soma Contabilidade,These ads ran without a disclaimer,≤100
1401475053439378,Ramalho da Construção,Antônio de Sousa Ramalho,≤100
251489518948731,Jorge Goetten,Jorge Goetten,≤100
113161437030357,Raphael Leles,Raphael Messias Leles,≤100
715237951844593,Vereadora Maria Tereza Capra,Maria Capra,≤100
105201557876399,Érika Cândido,Erika Fernanda Candido Pinto,≤100
239451279837280,Daniel Donizet,DANIEL XAVIER DONIZET,≤100
1563627910535156,Márcio Burguinha,Marcos Vinicius Pereira Ortega,≤100
257253784375215,Frases de Reyck Lovis,These ads ran without a disclaimer,≤100
1008799419169736,Prof. Eder Bento,These ads ran without a disclaimer,≤100
0,Instagram User 9652966850,These ads ran without a disclaimer,≤100
260442887355247,Milani Materiais de Construção,These ads ran without a disclaimer,≤100
393305157905812,Jufloresbastos,Juliana Bastos,≤100
104831518480942,Breno Paradelo,Breno Garcia,≤100
379143012542464,Vinícius Mariño,These ads ran without a disclaimer,≤100
103184364929505,Warley Siqueira,Warley Siqueira Pinto,≤100
111019823612529,Alessandra Portela,Alessandra Silveira,≤100
419848051455948,Fetrafi-RS,Federação dos Trabalhadores e Trabalhadoras em Instituições Financeiras do Rio Grande do Sul (Fetrafi/RS),≤100
106392991789788,Contact Cred Empréstimo,These ads ran without a disclaimer,≤100
856978007837572,Lequinho Torres,Alex Oppenheimer Torres,≤100
620277148446406,Advogada Júlia Batista,These ads ran without a disclaimer,≤100
335509840539462,Júlio Lamim,Julio Cesar Lamim Martins De Oliveira,≤100
355964377812210,Eures Ribeiro,Eures Ribeiro Pereira,≤100
104243788766287,Tráfego com Nycole,These ads ran without a disclaimer,≤100
620314628044090,Marcio Alvino,Deputado Federal Marcio Alvino,≤100
119758948652083,Paradigma,Enrico Invernici,≤100
111604241466771,BrasilPatriota.shop,These ads ran without a disclaimer,≤100
235975247666331,Instituto 4 Pilares,Instituto 4 Pilares,≤100
605130722930728,Patricia Bezerra,Patrícia Bezerra,≤100
484137231655181,Herculano Passos,Herculano Passos,≤100
324961467599874,Danilo Henrique,Danilo Henrique Sampaio Moreira,≤100
108437938455827,nalacolaresadv,Nala Colares Neto,≤100
100951134723381,Andrei Barbosa,Andrei Aparecido Ribeiro De Souza Barbosa,≤100
289400781500423,Acamosc,ACAMOSC,≤100
882053525472385,Fafá Lima - Wagneriano de Lima Moreira,Wagneriano De Lima Moreira,≤100
107032837762457,Diogo Mendes,Francisco Mendes,≤100
1516670895306454,Dr. Marcos Vinícius,Marcos Bizarro,≤100
103783288924431,DR.A NOME LOMPO,These ads ran without a disclaimer,≤100
193719533998484,Fundação Fernando Henrique Cardoso,These ads ran without a disclaimer,≤100
467229756748328,Walter Pinheiro Presidente 2022,Walter Pinheiro Da Silva,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,≤100
478752158813845,Maurício Eskudlark Deputado,Mauricio Jose Eskudlark,≤100
1565130177075527,Esquerda Diário,Esquerda Diário,≤100
102447932279816,Ana Carolina,These ads ran without a disclaimer,≤100
101008045698428,Marcos Dalla Pria,Marcelo Nogueira,≤100
1294274490723062,Jingles Políticos para Deputado 2022,These ads ran without a disclaimer,≤100
120982825962839,Coronel Américo,These ads ran without a disclaimer,≤100
263884877319665,Delegado Humberto Teófilo,Humberto Teofilo De Menezes Neto,≤100
109954565757061,Universo Vital,Alexandre Melo,≤100
267537600402126,Adriano Santos,Adriano Santos,≤100
101678505776023,Somos Direita,Bruno Rigacci,≤100
106613781926226,Saldão NOME LIMPO,Silas Rios,≤100
108257264396557,Reynaldinho Ptb,Reynaldo Gregorio Junior,≤100
755979154460973,João Grande,João Grande,≤100
161406070640025,Educação e Território - Portal Aprendiz,Cidade Escola Aprendiz,≤100
1609226032702358,MBL Santa Catarina,JEAN SÉRGIO VIEIRA,≤100
318182948245160,Eugenio José Zuliani - Geninho Zuliani,Eugenio Zuliani,≤100
108176201625383,Instituto Latino-americano para Justiça Coletiva,Instituto Latino-americano para a Justiça Coletiva,≤100
720625781409047,ICC - Instituto Casa Comum,These ads ran without a disclaimer,≤100
733356456778324,Claudia Giacomini Ferreira,These ads ran without a disclaimer,≤100
182684275091797,Primart Tricot,These ads ran without a disclaimer,≤100
104945125418248,magogafelipe,Felipe Felix Magoga,≤100
101362285490218,Vereador Pedro Viana,Pedro Viana,≤100
109106954344804,EJA Brasil EAD,These ads ran without a disclaimer,≤100
232051400160991,Canto Cidadão,Organização para Produção Democratização da Informação Canto Cidadão,≤100
357829491737911,Benfeitoria Jardim América e Vigário Geral,Ulisses Marins,≤100
101195675865987,Bolsonaro MS,Bolsonaroms,≤100
108326814682765,Cláudio Schooder - Leitinho,Claudio Schooder,≤100
107590867631559,Rodolfo Vale,Rodolfo Sousa Folha Do Vale,≤100
111534094364788,eduardo.oliveira.ofc,These ads ran without a disclaimer,≤100
435765786473114,Milton Leite,Milton Leite Da Silva,≤100
101330759066316,Larissa Vargas,Nilson Oliveira,≤100
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Goncalves Da Silva,≤100
100369772595013,Meu descanso Meu Sossego,Cleves Marcos Alencar Faria,≤100
106294802028844,TV Bolsonaro,Yasmin De Souza,≤100
614574212533422,Vereador Gustavo Pompeo,Gustavo Pompeo,≤100
102047972195259,Canal Desmidiotizador,These ads ran without a disclaimer,≤100
306768639382744,David Soares,David Bezerra Ribeiro Soares,≤100
1409369672675598,Sintrasem Florianópolis,Sindicato dos Trabalhadores no Serviço Público Municipal de Florianópolis - Sintrasem,≤100
185139381583980,Náufrago da Utopia,David Coelho,≤100
182064641809329,Professor Rodrigo Menezes,These ads ran without a disclaimer,≤100
750108105110370,Iprade - Instituto Paranaense de Direito Eleitoral,These ads ran without a disclaimer,≤100
1931989763744839,Gilson Marques,Agência Domp,≤100
265325206900552,Professora Flávia Rita,These ads ran without a disclaimer,≤100
0,Instagram User 2996105335,These ads ran without a disclaimer,≤100
155401658317405,Noticiando WEB,Diego Xavier,≤100
111001188141082,Protocolo Limpa Nome - Aprovado,These ads ran without a disclaimer,≤100
108422640947718,Juliana Pavan,Juliana Pavan Von Borstel,≤100
220394867978409,AMB Magistrados Brasileiros,Associação dos Magistrados Brasileiros,≤100
846207655497514,T2 Educação,These ads ran without a disclaimer,≤100
1511920399076213,Dr Guilherme Scheibel,These ads ran without a disclaimer,≤100
189301974927119,Editora Thoth,Editora Thoth,≤100
118557124923801,Bonde Do Brasil,These ads ran without a disclaimer,≤100
227508160974313,Adonaldo Lopes,Adonaldo Lopes De Oliveira,≤100
677355412700059,Eduardo Freccia,Eduardo Freccia,≤100
725040437528360,Major Rocha,Wherles Rocha,≤100
333908590807436,Jingle Político para Deputado - Eleições 2022,These ads ran without a disclaimer,≤100
1378617549025463,Capitão Augusto,José Augusto Rosa,≤100
457797740924229,Ademocracia,Amisadai Andrade Da Silva,≤100
464306353752534,Loja do Amputado,These ads ran without a disclaimer,≤100
155057727889149,FreeSurf,MAGIC BRANDS INDUSTRIA E COMERCIO DE CONFECCOES LTDA,≤100
114262870436972,William Alemão,William Robert Lauschner,≤100
445056185665113,Dr. Marcos Paulo,Dr. Marcos Paulo,≤100
0,Instagram User 488656485,These ads ran without a disclaimer,≤100
112930303821378,Destrava Brasil,Em Foco,≤100
102410752210532,arq.arianefernandes,These ads ran without a disclaimer,≤100
200043037179758,Jingles Chicletes para Deputado 2022,Paulo Magalhaes,≤100
